replicate,first_CG23_failure,first_anytime_failure,terminal_k,terminal_risk
8455,0,0,2,0.00013982937044426286
8456,6592,0,2,0.0005144648573864254
8457,0,0,1,3.9545767633756895e-05
8458,0,0,2,6.3208557029686e-05
8459,0,0,2,2.2263153310485943e-05
8460,0,0,2,0.00011692389511582274
8461,0,0,2,0.00024263514405237243
8462,0,0,2,0.0001159958809791941
8463,0,0,2,0.00012343094068908292
8464,0,0,2,0.0003589439285670562
8465,238,0,2,5.492030210534674e-05
8466,0,0,2,0.0002657571019646458
8467,0,0,2,5.608431979733336e-05
8468,0,0,2,0.0004367463452302753
8469,0,0,2,0.0005457908366445234
8470,0,0,2,0.0004074339412281077
8471,0,0,2,0.0007335349835609108
8472,0,0,2,0.00015983592407826293
8473,0,0,1,0.0002397922219862483
8474,0,0,2,0.0004594457340246004
8475,7,0,2,0.00041039972025264153
8476,0,0,2,0.0001619710466768071
8477,0,0,1,0.00021739485946586118
8478,0,0,2,0.0004331765563511389
8479,0,0,1,3.0747949686596306e-05
8480,0,0,2,0.00047440849841534654
8481,0,0,1,2.476839889970198e-05
8482,0,0,2,0.00021493558803629056
8483,0,0,2,0.0005594410758395063
8484,0,0,2,0.0001858913552460194
8485,0,0,1,6.821796778597167e-05
8486,0,0,2,0.00019588257544460086
8487,0,0,2,0.00032533787252714714
8488,0,0,1,0.00011089578181096306
8489,0,0,1,0.00015657567978193167
8490,0,0,2,0.00028051276466712743
8491,0,0,2,0.0006270015906720196
8492,0,0,2,0.0002198327451880388
8493,0,0,2,0.0003515761715219204
8494,0,0,2,0.00026381147160101835
8495,0,0,1,0.00017224036770991185
8496,0,0,2,6.378315308231398e-05
8497,0,0,1,2.0631379267061953e-05
8498,0,0,2,0.0002033050471614568
8499,1175,0,1,5.350390078789155e-05
8500,0,0,1,4.486061148465358e-05
8501,0,0,2,0.0002663345781987256
8502,0,0,2,0.00020172092591436665
8503,0,0,2,0.000186593625168244
8504,0,0,2,0.000618465172280435
8505,0,0,1,0.00013272793177767592
8506,113,0,1,4.5365999366402915e-05
8507,0,0,2,0.0002442118246320907
8508,0,0,2,0.000673879158161478
8509,0,0,2,0.00032534006380175975
8510,0,0,2,0.0002523125470289352
8511,0,0,2,0.0007901935022279807
8512,0,0,2,3.5621704501653504e-05
8513,0,0,1,0.00019532355687970192
8514,0,0,2,0.000469901610961634
8515,0,0,2,0.00022582524469854712
8516,0,0,2,0.00013645761667234273
8517,0,0,2,0.00027307969582144367
8518,0,0,1,3.6496779545613754e-05
8519,0,0,2,0.00017101046325421868
8520,0,0,2,0.0004290329683667471
8521,0,0,2,0.0001419798054076212
8522,0,0,2,0.0002814921453280478
8523,0,0,2,0.0002268944247914484
8524,0,0,2,0.000228179382916506
8525,0,0,2,0.00030732334589735814
8526,0,0,2,4.389850616131835e-05
8527,0,0,2,0.00028928050233776226
8528,0,0,2,0.00035944824682117776
8529,0,0,2,0.00017454028119414516
8530,0,0,2,0.00048104692225152976
8531,0,0,2,0.0003144315632493387
8532,0,0,2,0.0002918343357332878
8533,0,0,1,0.00012424149375676635
8534,0,0,2,9.317206983129204e-05
8535,0,0,2,0.0006909613787453905
8536,0,0,2,0.00017886990502866354
8537,0,0,2,0.00019509289785752922
8538,16,0,2,0.00031237929643183936
8539,0,0,2,0.00012682667038985533
8540,0,0,2,7.80058684011252e-05
8541,0,0,2,0.0003762921424617248
8542,0,0,1,8.86030867743214e-05
8543,0,0,2,0.0003409406071439916
8544,0,0,2,0.0002173541202036287
8545,0,0,1,3.079221466921719e-05
8546,0,0,2,2.4122104147012307e-05
8547,0,0,2,9.33330521771663e-05
8548,0,0,2,0.00033988045714304817
8549,0,0,2,0.00015382149452373108
8550,0,0,2,5.9703497261092147e-05
8551,0,0,2,0.00021668480986555117
8552,0,0,2,0.00030811463116402714
8553,0,0,2,0.0002666426865776044
8554,0,0,2,0.00025506726481670165
8555,0,0,2,0.00032239860109413285
8556,0,0,1,0.00010024222920123557
8557,0,0,2,0.0002220752282546906
8558,0,0,1,3.170771462121134e-05
8559,0,0,2,0.00034301668625614677
8560,0,0,2,0.00012074367598797357
8561,0,0,2,0.00018542814138873057
8562,0,0,2,0.00028179855678861016
8563,0,0,1,0.00013509533618268416
8564,0,0,2,0.0004928576967979979
8565,0,0,2,6.473319269278002e-05
8566,0,0,2,0.00011943882329658346
8567,20,0,2,0.0002272845955069591
8568,0,0,2,0.0003559859069104051
8569,0,0,2,0.00030080064639591324
8570,0,0,1,6.905957022973762e-05
8571,0,0,2,0.0002798989745791852
8572,0,0,2,0.00010599165184486093
8573,0,0,2,0.0004495578515886363
8574,0,0,2,6.264747845200696e-05
8575,0,0,2,0.00023412589378713332
8576,0,0,2,0.0006194955138906254
8577,0,0,2,0.00014137981771509156
8578,0,0,2,0.00020499899412028115
8579,0,0,2,0.00015340099766643087
8580,0,0,2,0.0002806230633252572
8581,0,0,2,0.00034108329763835423
8582,0,0,2,0.0001431428512876769
8583,0,0,2,0.00033274410134186356
8584,0,0,2,0.00035143859591853113
8585,0,0,2,0.00012546317903165308
8586,0,0,2,0.00011279705447690904
8587,0,0,2,0.0002907973681986566
8588,0,0,2,0.0007353270570050734
8589,0,0,2,8.94381960127473e-05
8590,0,0,2,0.0006207091232666495
8591,0,0,2,0.0006677594510196616
8592,0,0,2,0.0001268734424822032
8593,0,0,2,0.0003535801518397648
8594,0,0,2,0.0007797261885208248
8595,0,0,1,0.0002845771144676421
8596,0,0,2,0.00010019141280202136
8597,0,0,2,0.000135671823351941
8598,0,0,2,0.00019451894277039102
8599,0,0,2,0.00013769300126609637
8600,0,0,1,6.241307627607239e-05
8601,0,0,2,0.0004440429020531948
8602,17,0,1,6.35000034152247e-05
8603,0,0,2,0.00015534599104667822
8604,0,0,2,0.0001441191382120655
8605,0,0,2,0.0002491580642160092
8606,0,0,2,0.0003404882580590429
8607,0,0,1,1.3114478478771483e-05
8608,0,0,2,0.00040908714700640855
8609,0,0,1,0.00012127414465548439
8610,0,0,1,5.024558888055604e-05
8611,3008,0,2,0.0005495340340147885
8612,0,0,1,7.525214692215371e-05
8613,0,0,2,0.00012797235450510836
8614,0,0,2,0.00036779586054455274
8615,0,0,2,0.00010636711384552553
8616,0,0,2,6.395603758215623e-05
8617,0,0,2,0.00047750282712183926
8618,0,0,1,0.00018286414112243422
8619,0,0,2,0.0003389690916625216
8620,2604,0,2,0.0001596300019977284
8621,0,0,2,9.315035332543912e-05
8622,0,0,1,3.4279941685188857e-06
8623,0,0,2,0.00033863208319692955
8624,0,0,2,0.0003272943084083114
8625,0,0,1,0.00022457257160129438
8626,0,0,2,0.00019503922541877196
8627,0,0,2,5.249293284087345e-05
8628,0,0,2,0.0001563399636697915
8629,0,0,2,0.0001642860078757143
8630,0,0,2,0.0003284566677968894
8631,0,0,2,7.724055408118545e-05
8632,0,0,2,1.2363687178631172e-05
8633,0,0,1,0.0006455039384958869
8634,0,0,2,0.0003890853481103854
8635,0,0,2,9.4095729233921e-05
8636,0,0,2,0.0002754967571991063
8637,0,0,2,0.00013471499453903776
8638,0,0,2,4.534486150895388e-05
8639,0,0,2,0.00013324244336562885
8640,0,0,2,0.00014152979910787917
8641,0,0,1,0.00013855013578489484
8642,0,0,2,0.00027477717935032515
8643,0,0,2,0.0001470043545890147
8644,0,0,2,0.00018241479364516168
8645,0,0,2,0.0002239540072696076
8646,0,0,2,0.0004878051518632922
8647,0,0,2,0.00010356479254048033
8648,0,0,2,7.917540501400728e-05
8649,0,0,2,0.00030652894761433854
8650,0,0,2,5.887750778159481e-05
8651,0,0,2,0.00024415168773200076
8652,22,0,1,2.28431880325124e-05
8653,0,0,2,0.00014529051734760113
8654,0,0,2,0.0004331969994809076
8655,0,0,2,7.431375276451037e-05
8656,185,0,2,0.00013513312016274833
8657,0,0,2,0.0004240836071123654
8658,0,0,1,0.00029573172746031153
8659,0,0,1,0.0002955891423830452
8660,0,0,2,0.00014504074168128812
8661,0,0,2,0.0005226686891810325
8662,0,0,2,9.782885708932787e-05
8663,0,0,2,3.6213100759876314e-05
8664,0,0,2,0.0001837190268303039
8665,0,0,2,0.00024402779748883163
8666,0,0,2,7.736130482244126e-05
8667,0,0,1,0.00020196226278985176
8668,0,0,2,3.090870179038332e-05
8669,0,0,2,0.00018769631097476173
8670,0,0,2,0.00040961189592798
8671,0,0,2,0.00026718360823268784
8672,0,0,1,2.4656916014402187e-05
8673,0,0,2,0.00027794204652934374
8674,0,0,2,0.00015882342033390448
8675,0,0,1,3.667100000248435e-07
8676,0,0,2,0.0002442036561118786
8677,0,0,2,9.56736449121833e-05
8678,0,0,2,0.00035030227447547705
8679,0,0,2,0.00040462041239111286
8680,0,0,2,0.00015343770280784998
8681,0,0,1,2.2420123813303467e-05
8682,0,0,1,2.372548664379502e-05
8683,0,0,2,4.989805811852012e-05
8684,0,0,2,0.0005925220742039963
8685,0,0,1,4.189663088650302e-05
8686,0,0,1,0.0004559095671028007
8687,0,0,1,0.0001119881019007694
8688,0,0,2,0.00015951695584710333
8689,0,0,2,0.00020875874871305303
8690,0,0,1,0.0004712770832891972
8691,0,0,2,0.00011745819504942641
8692,0,0,2,0.00024547360000407817
8693,0,0,2,0.00012202416049917723
8694,0,0,2,0.00034038598311349975
8695,0,0,2,0.00021473625574163648
8696,0,0,2,0.00032783716784310425
8697,0,0,2,0.0004746537455462177
8698,0,0,1,0.00013788383976457054
8699,0,0,2,0.0002836725322425781
8700,0,0,2,0.00014228290669857218
8701,0,0,1,0.00016863361661818445
8702,0,0,2,0.0001522276298581081
8703,0,0,2,0.0005110738956838987
8704,0,0,2,0.0003029012785500917
8705,0,0,2,0.00047531909953162825
8706,0,0,2,0.0007291878714165388
8707,0,0,2,0.0005403150412119217
8708,0,0,1,0.00025719809669122175
8709,0,0,2,6.179801452697861e-05
8710,0,0,2,0.00024232121616426307
8711,0,0,2,0.00010672637039185409
8712,0,0,2,0.00039541245495422446
8713,0,0,1,0.00010115346186451535
8714,0,0,1,3.08380341630305e-05
8715,0,0,2,0.0005032929248431271
8716,0,0,2,7.528105179452115e-05
8717,0,0,2,9.806999637887058e-05
8718,0,0,2,0.00016741063101957746
8719,0,0,1,0.00013259078159131858
8720,0,0,2,0.0001941260872655691
8721,0,0,2,7.125080673332005e-05
8722,0,0,2,0.0003551297920667473
8723,1210,0,2,0.0003492996906672494
8724,0,0,2,0.0004062110575808116
8725,0,0,2,0.00011164015599580978
8726,0,0,2,0.00011602748607576543
8727,0,0,2,0.000235431563358844
8728,0,0,1,0.0002142813923257497
8729,0,0,2,5.719619736922819e-05
8730,0,0,2,0.00040572259670273726
8731,0,0,2,0.0001340997071740603
8732,0,0,2,6.759442083697058e-05
8733,0,0,1,0.0002985822186424962
8734,0,0,2,0.00023198154940505493
8735,0,0,2,0.00016743253137561887
8736,0,0,2,0.00033570914574779166
8737,0,0,2,0.00031442845939855154
8738,0,0,2,6.671167516501455e-05
8739,0,0,2,0.00035085709248837123
8740,0,0,2,8.949976608233619e-05
8741,0,0,2,9.509855825005986e-05
8742,0,0,2,3.231241108459832e-05
8743,0,0,2,0.00010915698195863663
8744,0,0,2,0.00022833871217393744
8745,0,0,2,0.00037911036158900336
8746,165,0,2,7.55479689030544e-05
8747,0,0,2,0.0001911711842898838
8748,0,0,2,0.00016537066909474025
8749,0,0,2,0.0001910422938034384
8750,0,0,1,1.2058387005017548e-05
8751,0,0,2,0.0003354089024043805
8752,0,0,1,0.00016866655955507796
8753,0,0,2,0.0001797040760114729
8754,0,0,2,0.0002343597226410692
8755,102,0,2,0.00023591422216401545
8756,0,0,2,0.00022773940672463322
8757,0,0,1,0.0004016222371882958
8758,0,0,2,0.00027969347752776534
8759,0,0,1,0.0003559891483413512
8760,0,0,2,0.0001809299376171752
8761,0,0,2,0.000439585224386038
8762,0,0,1,0.00017708105000368906
8763,0,0,1,0.00034364759512039555
8764,0,0,1,2.8046936131527095e-06
8765,0,0,2,0.00012051430998349676
8766,0,0,2,0.0001295984797882933
8767,103,0,2,0.0005158835634683105
8768,0,0,2,6.01000369523752e-05
8769,0,0,2,5.176664379437897e-05
8770,0,0,2,0.0002577152888406579
8771,0,0,1,0.0001177925120798562
8772,0,0,2,3.9211731029526594e-05
8773,0,0,2,0.00014111128720692897
8774,0,0,2,0.0004772349598534286
8775,0,0,2,5.5456944985792626e-05
8776,0,0,2,8.16805982520174e-05
8777,0,0,1,0.0002450462078089534
8778,0,0,2,0.0003652581644927124
8779,16,0,2,0.00040281817081514
8780,0,0,2,0.0001377556521418584
8781,2655,0,2,4.554966100713659e-05
8782,0,0,1,0.00013953209681920117
8783,0,0,2,0.0003738300741685269
8784,0,0,2,0.00023315175490474014
8785,0,0,2,0.0003021176355417274
8786,0,0,2,0.00012864550124715876
8787,0,0,2,0.00028990696325623675
8788,0,0,1,3.767211929944035e-05
8789,0,0,2,0.000221305706292747
8790,0,0,2,0.0003226173454952937
8791,0,0,2,0.00018412840356100775
8792,0,0,1,5.45463641101239e-05
8793,0,0,1,8.687861455162507e-05
8794,0,0,2,0.00021975841518832734
8795,0,0,2,0.0004327241717314336
8796,0,0,2,0.00030394510131690784
8797,0,0,1,2.903771382180553e-05
8798,0,0,2,0.00016596184448625805
8799,0,0,2,0.00024908949166611947
8800,0,0,2,0.0001288162844749786
8801,0,0,2,0.00024152575625687099
8802,0,0,2,0.00018657286218596848
8803,0,0,1,0.00012201410863804623
8804,179,0,2,0.0004506619664547532
8805,0,0,2,0.00018130722637259218
8806,0,0,2,0.00017899489499938588
8807,0,0,2,0.00032363387477889357
8808,0,0,2,0.00019962347813056973
8809,0,0,2,0.00010229998258569505
8810,0,0,2,0.00024135181983234622
8811,0,0,2,0.00011255748504905944
8812,0,0,2,0.0004598122875977432
8813,86,0,2,0.00025510579838833764
8814,0,0,2,0.00013991549348632405
8815,0,0,2,0.00011781811442402898
8816,0,0,1,0.0001721865510517676
8817,0,0,1,0.00013566947172548972
8818,0,0,2,0.000319777976290277
8819,0,0,1,2.689426344392984e-05
8820,0,0,2,0.00041995251049985405
8821,0,0,2,0.00013587049457141882
8822,0,0,2,0.0003676659436754293
8823,4916,0,2,0.0005229597813235138
8824,0,0,1,3.199824341730186e-05
8825,0,0,2,0.0003547812475648581
8826,0,0,2,0.00023614540922215087
8827,0,0,2,0.00026869416697290755
8828,0,0,2,9.23362893255551e-05
8829,0,0,2,0.0002760137127800337
8830,0,0,2,3.320545829539286e-05
8831,0,0,1,4.177041936414353e-05
8832,0,0,2,0.00011475663870944773
8833,0,0,1,0.0001481240745774744
8834,0,0,2,0.00019939056031690973
8835,0,0,2,0.0004994703499633421
8836,0,0,2,0.00037290136038210293
8837,0,0,2,9.258342757976179e-05
8838,0,0,2,0.0003319417502834432
8839,0,0,1,2.1813093207655806e-05
8840,0,0,2,0.00015673778007253513
8841,0,0,2,0.000599904752279631
8842,0,0,2,0.00020073789853016925
8843,0,0,2,0.00011659998739116925
8844,0,0,2,7.089212175427532e-05
8845,0,0,2,0.0003276259584474764
8846,0,0,2,0.0001244673610984251
8847,0,0,2,0.0002280209220051179
8848,0,0,2,8.825026124807592e-05
8849,0,0,2,0.0001623958657568052
8850,0,0,2,0.00012451161811822284
8851,12,0,2,0.00016550075342278126
8852,0,0,2,0.00029482025225108704
8853,406,0,2,1.0155107896057655e-05
8854,0,0,2,0.0001890628557953971
8855,24,0,2,0.00016277591466118583
8856,0,0,2,0.00019482174080878747
8857,0,0,2,0.00034008450851203114
8858,0,0,2,0.00013527738197216456
8859,0,0,2,0.00022693630382523484
8860,0,0,2,0.0002178780309657981
8861,0,0,2,0.0004889278959703244
8862,0,0,2,2.042382981499902e-05
8863,0,0,2,0.00025066049511944467
8864,0,0,1,0.00024987074898060325
8865,45,0,1,0.00011028052884304868
8866,0,0,2,0.00015502339720981835
8867,212,0,2,0.00011662810748850495
8868,0,0,2,0.00016318491509185765
8869,0,0,2,0.00040630747840122603
8870,0,0,2,0.0006159601928959911
8871,0,0,2,0.0006520634501942084
8872,0,0,2,0.00014543617684609257
8873,0,0,1,9.960974059294269e-05
8874,0,0,2,0.00014209918671138325
8875,0,0,2,0.0003365055173284689
8876,0,0,2,0.0006503443070053717
8877,0,0,2,0.0003534876793769928
8878,0,0,2,0.00027482629306491043
8879,0,0,2,0.00014371868449259431
8880,0,0,2,0.00031598950448976103
8881,0,0,2,0.0003940645502711132
8882,0,0,2,0.00034900738737217993
8883,0,0,2,0.0003475579923344353
8884,0,0,2,0.00046576156933027853
8885,0,0,2,0.00035611578231765684
8886,0,0,1,0.00010083342874000255
8887,0,0,2,0.0001622335815177647
8888,0,0,1,0.00025010339116296763
8889,77,0,2,0.00018239409871409094
8890,0,0,2,7.361373534308715e-05
8891,7,0,1,5.288272763672025e-05
8892,0,0,2,0.00010366791324663411
8893,0,0,2,0.00033510564610175785
8894,0,0,2,0.00031286787767585684
8895,0,0,2,0.000640328439997566
8896,0,0,2,0.0004152420503484673
8897,0,0,2,0.0001773827825581667
8898,0,0,2,8.821573759877456e-05
8899,0,0,2,0.00019822737850644687
8900,0,0,2,0.0005137380531036577
8901,0,0,2,0.00013228239511523936
8902,0,0,2,0.00011716832051196029
8903,0,0,2,0.00016322232817397042
8904,0,0,2,0.00012657166578834423
8905,0,0,2,8.537817803729017e-05
8906,0,0,2,5.582361682071291e-05
8907,0,0,2,0.0004664561148950642
8908,0,0,2,0.0002977302768159956
8909,0,0,2,6.548883170521011e-05
8910,0,0,2,0.00013950170963504508
8911,36,0,2,0.00042011326106933743
8912,0,0,1,4.261816007698905e-05
8913,0,0,2,0.0002017010867533503
8914,0,0,2,0.0003051841610236832
8915,1781,0,2,0.00016192859641295137
8916,0,0,2,8.247882740585288e-05
8917,0,0,2,2.09759586843821e-05
8918,0,0,2,0.00024388880581346475
8919,0,0,2,0.0004323748038388745
8920,0,0,2,5.70852128844576e-05
8921,0,0,1,2.8614687603998036e-05
8922,0,0,2,0.00010451752812612644
8923,0,0,2,0.00013822813412622505
8924,0,0,2,0.0001353324083647323
8925,0,0,1,0.00010604164930914623
8926,0,0,2,0.0001131565897440098
8927,0,0,2,0.0003864599586150068
8928,0,0,2,8.525273212593405e-05
8929,0,0,2,0.0003189285231280895
8930,0,0,2,7.776456341148486e-05
8931,0,0,2,0.00045604133267841056
8932,0,0,2,7.805080967592334e-05
8933,0,0,2,3.997614268652378e-05
8934,0,0,2,0.00021601909577335373
8935,0,0,2,5.92892259316243e-05
8936,0,0,2,0.00030696770057771667
8937,0,0,2,0.0003525467080165647
8938,0,0,2,7.257173968633363e-05
8939,0,0,1,1.0612770379625863e-05
8940,0,0,2,0.0002692431536379976
8941,0,0,2,8.952647804468959e-05
8942,0,0,2,0.0004443160166817789
8943,0,0,2,0.0006260862701333433
8944,0,0,2,0.00036469625536420284
8945,0,0,2,0.00016903345858358063
8946,0,0,2,0.0001201223839342866
8947,0,0,2,0.0006136816209956091
8948,0,0,2,3.487546791406621e-05
8949,0,0,2,0.0003997753905353517
8950,0,0,2,0.0003297364375339871
8951,0,0,2,0.00038885886074656946
8952,0,0,2,9.179753599511506e-05
8953,0,0,2,0.00047635812514363734
8954,317,0,2,5.8570920151397605e-05
8955,0,0,2,0.0001724813605250322
8956,0,0,2,0.00013500246423321673
8957,0,0,2,8.798652276567681e-05
8958,0,0,1,0.00018057392571942866
8959,0,0,1,1.1782629263301996e-05
8960,0,0,2,0.000626276165492901
8961,0,0,1,0.00012609470946380234
8962,0,0,2,0.00010671254964730562
8963,0,0,2,6.478301165864756e-05
8964,0,0,2,0.00017486820791534725
8965,0,0,2,0.00023766077401561552
8966,0,0,2,0.00020526881246205004
8967,0,0,2,0.0001241823240387373
8968,5967,0,2,0.00027494005226771185
8969,1193,0,2,4.518442653392771e-05
8970,0,0,1,0.00011394820577682196
8971,0,0,2,0.0001732483155588799
8972,0,0,2,0.0001317100261109655
8973,0,0,2,0.00041351945654273525
8974,0,0,2,0.0005582143571572673
8975,0,0,2,0.000136544633613743
8976,0,0,2,0.00029491856206735194
8977,7,0,1,0.00021739231801111485
8978,0,0,2,0.0007206450404273112
8979,0,0,2,0.00019191704802909025
8980,0,0,2,0.00021689548461019585
8981,0,0,1,4.41119208508254e-05
8982,0,0,2,0.00041052985257860675
8983,0,0,2,0.00019998812351738272
8984,0,0,2,7.536805028256715e-05
8985,7,0,2,0.00036746902979176594
8986,0,0,2,0.00012088631769395264
8987,0,0,1,0.00038322342108381444
8988,0,0,2,0.000717857447987409
8989,0,0,2,0.0001389315342255385
8990,0,0,2,0.000151223483789926
8991,0,0,2,4.407083504699159e-05
8992,0,0,1,8.750406408345287e-05
8993,0,0,1,6.89067232823927e-05
8994,0,0,2,0.0004690618853799277
8995,0,0,2,0.0002900155694928464
8996,0,0,2,0.0002994034481287558
8997,0,0,2,0.0002091121986966714
8998,0,0,2,0.0003531068863817908
8999,0,0,2,0.0002983376131670727
9000,0,0,2,0.00026922526633098586
9001,0,0,2,0.00013194148520174405
9002,7,0,2,0.00022722914569306283
9003,7,0,2,0.0004826474210313199
9004,0,0,1,9.299112819568886e-05
9005,0,0,2,0.0003475203677784881
9006,6596,0,2,0.0008789684247513241
9007,0,0,1,0.00014607262567305137
9008,0,0,1,2.430919123719758e-05
9009,4968,0,2,0.0005479336036482689
9010,0,0,2,0.00013230124567963056
9011,0,0,1,3.057318728391472e-06
9012,0,0,1,1.437842540587416e-05
9013,0,0,2,0.00016827676972148178
9014,0,0,2,0.00028677671748379425
9015,0,0,2,4.205354716581391e-05
9016,0,0,2,0.0002565873621050445
9017,0,0,2,0.00018832893619787105
9018,0,0,2,4.868638376911826e-05
9019,0,0,2,0.00010474343599410843
9020,0,0,2,0.000225018139010721
9021,0,0,2,0.00016327365472810208
9022,0,0,1,0.000247395763759634
9023,0,0,1,0.00013397562031700267
9024,0,0,2,5.655489159238748e-05
9025,0,0,2,0.0001910961136994031
9026,0,0,2,0.00024413513089507934
9027,159,0,2,0.0001817516433975061
9028,0,0,2,0.00013814790937417834
9029,0,0,1,2.1945132736190804e-05
9030,0,0,2,7.691543114803308e-05
9031,0,0,2,0.000317140716965332
9032,0,0,1,0.00011302280344425767
9033,0,0,2,0.00031963699953031874
9034,0,0,2,0.00022762375127937463
9035,3788,0,2,0.00021602056521008824
9036,0,0,2,0.00021477093261299058
9037,0,0,2,0.00023383223852108944
9038,0,0,2,0.0001995005545987047
9039,0,0,2,0.00027438940988480686
9040,0,0,2,0.00015267498730306729
9041,0,0,2,0.00020088888407778267
9042,0,0,1,2.1302694799638156e-06
9043,0,0,2,5.125459508847975e-05
9044,0,0,2,0.00011625499526142452
9045,0,0,2,0.00023865264826544908
9046,0,0,1,0.00012047229723385275
9047,0,0,2,0.0003518629529760833
9048,0,0,2,0.00013695785758624816
9049,0,0,2,7.16126526663211e-05
9050,0,0,1,0.00010696209413307687
9051,0,0,1,4.329185341316326e-05
9052,0,0,2,7.782760003114882e-05
9053,0,0,2,0.00016709613424754064
9054,0,0,2,0.0010458631625520427
9055,0,0,2,0.0002799257701703382
9056,0,0,1,2.0818909908915314e-05
9057,0,0,2,0.00014006416370794555
9058,0,0,2,0.0002277643973219756
9059,0,0,2,0.0002366429040864158
9060,0,0,2,0.0001069543653467203
9061,0,0,2,5.754333848682679e-05
9062,0,0,1,1.9697303770565767e-05
9063,0,0,2,0.00019969181285794455
9064,0,0,2,0.00034112989936188306
9065,0,0,2,0.00020020657786110066
9066,0,0,1,8.997954607261993e-05
9067,0,0,2,6.014645349031327e-05
9068,0,0,2,0.00013023349141900214
9069,0,0,2,0.0003396070696318682
9070,0,0,2,0.00033117199555443534
9071,0,0,2,0.00015398294412998626
9072,0,0,2,0.0008367082160845605
9073,0,0,2,6.727558165981947e-05
9074,0,0,2,0.00017965740563449117
9075,0,0,2,0.0001679033789736144
9076,0,0,2,7.863760569921245e-05
9077,0,0,2,0.0001272773532465369
9078,0,0,2,5.5944379735513364e-05
9079,0,0,1,1.0823558695397988e-05
9080,0,0,2,0.0002466872152635352
9081,0,0,2,0.00013403005394816193
9082,0,0,2,0.00013776414984944846
9083,0,0,2,0.00040849389603055667
9084,0,0,2,0.00017690439417593958
9085,7,0,1,7.534998672785812e-06
9086,0,0,2,0.00019930300008091456
9087,0,0,2,0.0002991823119196219
9088,0,0,2,0.00041136515028210346
9089,0,0,1,0.00010748217806113177
9090,0,0,2,0.0003042055114693421
9091,23,0,2,0.00026252058066074754
9092,0,0,2,7.37124006398928e-05
9093,0,0,2,4.6492643830258246e-05
9094,0,0,2,0.00015970040093044125
9095,0,0,2,0.0001318006049830931
9096,0,0,1,0.00013233285387733107
9097,0,0,2,0.00010236953203238335
9098,0,0,2,0.00047715773944777756
9099,0,0,2,0.00010409333848483677
9100,0,0,2,0.0005391750151852395
9101,0,0,2,0.0002725932102375918
9102,0,0,2,3.543121106026462e-05
9103,0,0,1,3.380461066130454e-05
9104,0,0,2,0.00013980068869533333
9105,0,0,1,0.0001594772671653288
9106,0,0,2,0.0001362983728723137
9107,0,0,2,0.00011132061861239023
9108,0,0,2,0.00018343375296317772
9109,0,0,2,7.212951994843232e-05
9110,7,0,2,0.00023278234855638407
9111,0,0,2,0.00011623668222835901
9112,0,0,2,0.0006781088895241893
9113,0,0,2,6.965656634995265e-05
9114,0,0,1,9.008616884032841e-05
9115,7,0,2,0.00018862871198723323
9116,0,0,2,0.00014945205616741334
9117,0,0,1,0.00010304610954607188
9118,0,0,1,8.411162777767252e-07
9119,0,0,1,9.054790304368532e-05
9120,0,0,1,9.10287282846867e-07
9121,7718,0,2,0.0011464044382541916
9122,0,0,2,0.0002477783823318871
9123,0,0,2,0.0002750757584426257
9124,43,0,2,2.5803560736962136e-05
9125,0,0,2,0.00013228198218722965
9126,0,0,2,0.00015717390800100488
9127,73,0,2,0.0004628102861355304
9128,0,0,2,2.6027572295457064e-05
9129,0,0,2,0.0005639264477899292
9130,0,0,2,0.00016556385624712502
9131,19,0,2,0.00022543113736459106
9132,0,0,2,0.0003424853560253243
9133,0,0,1,8.143475578562613e-05
9134,0,0,2,2.1028958765891965e-05
9135,0,0,2,0.0003240204121722871
9136,0,0,2,0.0004420137115260902
9137,0,0,2,0.00025792647859937705
9138,0,0,2,6.380323457125241e-05
9139,0,0,2,0.00010272021897794115
9140,0,0,2,0.000317162171781297
9141,0,0,2,0.0002562814467050949
9142,0,0,2,0.00033510671762208545
9143,0,0,2,0.0001911066462366966
9144,0,0,2,0.0002716598723317751
9145,0,0,2,0.00014148303170359003
9146,0,0,2,7.187246719761323e-05
9147,0,0,2,0.00022721066191722965
9148,0,0,2,0.00020207257875608993
9149,0,0,2,0.00016424835359234361
9150,0,0,2,0.0002472511313438803
9151,0,0,2,0.0003009057052924039
9152,0,0,2,0.0004247356310645369
9153,18,0,2,0.0004770541710504527
9154,0,0,2,0.0005229307024875702
9155,0,0,1,0.0001696093971763036
9156,0,0,2,0.00023362112006503587
9157,3249,0,2,0.00034549363411864073
9158,0,0,2,0.00026433248795669094
9159,0,0,2,0.00012833460128158428
9160,0,0,2,0.0003670529313810971
9161,0,0,2,0.00018399449552151796
9162,0,0,2,0.00023635682320759919
9163,0,0,2,8.989696210057601e-05
9164,0,0,2,0.00011276694431566743
9165,0,0,2,8.875349783929555e-05
9166,0,0,2,6.087138320776992e-05
9167,0,0,2,2.0013879611680778e-05
9168,0,0,2,7.349639917418191e-05
9169,0,0,2,0.00029690663279769987
9170,0,0,2,0.0002028094234219
9171,0,0,2,0.00028569915943416844
9172,0,0,2,0.000737988965294201
9173,0,0,2,2.8740778698246837e-05
9174,0,0,1,3.2936581226716026e-05
9175,0,0,2,0.00030839232736677155
9176,0,0,2,0.00012707264110295267
9177,0,0,2,0.0007396895312386665
9178,0,0,1,0.0002119906593558706
