n,k,risk,CG23,U
2.320000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.752823369230295913e-02,7.770811534823952871e-02
2.330000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.736980624958535779e-02,7.770811534823952871e-02
2.340000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.721271068068469912e-02,6.767339651962583913e-02
2.350000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.705693026219251257e-02,6.767339651962583913e-02
2.360000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.690244854948598885e-02,6.767339651962583913e-02
2.370000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.674924937094323912e-02,6.767339651962583913e-02
2.380000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.659731682230210614e-02,6.767339651962583913e-02
2.390000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.644663526115817648e-02,6.767339651962583913e-02
2.400000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.629718930159814283e-02,6.767339651962583913e-02
2.410000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.614896380896465838e-02,6.767339651962583913e-02
2.420000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.600194389474870721e-02,6.767339651962583913e-02
2.430000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.585611491160620862e-02,6.767339651962583913e-02
2.440000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.571146244849512236e-02,6.767339651962583913e-02
2.450000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.556797232592982111e-02,6.767339651962583913e-02
2.460000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.542563059134923309e-02,6.767339651962583913e-02
2.470000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.528442351459583348e-02,6.767339651962583913e-02
2.480000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.514433758350215403e-02,6.767339651962583913e-02
2.490000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.500535949958211851e-02,6.767339651962583913e-02
2.500000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.486747617382408154e-02,6.767339651962583913e-02
2.510000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.473067472258282301e-02,6.767339651962583913e-02
2.520000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.459494246356791675e-02,6.767339651962583913e-02
2.530000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.446026691192572572e-02,6.767339651962583913e-02
2.540000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.432663577641246327e-02,6.767339651962583913e-02
2.550000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.419403695565601670e-02,6.767339651962583913e-02
2.560000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.406245853450402122e-02,6.767339651962583913e-02
2.570000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.393188878045572121e-02,6.767339651962583913e-02
2.580000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.380231614017589759e-02,6.767339651962583913e-02
2.590000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.367372923608798890e-02,6.767339651962583913e-02
2.600000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.354611686304482393e-02,6.767339651962583913e-02
2.610000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.341946798507474531e-02,6.767339651962583913e-02
2.620000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.329377173220095937e-02,6.767339651962583913e-02
2.630000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.316901739733271043e-02,6.767339651962583913e-02
2.640000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.304519443322565669e-02,6.767339651962583913e-02
2.650000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.292229244951037914e-02,6.767339651962583913e-02
2.660000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.280030120978669889e-02,6.767339651962583913e-02
2.670000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.267921062878254013e-02,6.767339651962583913e-02
2.680000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.255901076957525703e-02,6.767339651962583913e-02
2.690000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.243969184087420327e-02,6.767339651962583913e-02
2.700000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.232124419436270546e-02,6.767339651962583913e-02
2.710000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.220365832209817064e-02,5.890238575258422565e-02
2.720000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.208692485396853755e-02,5.890238575258422565e-02
2.730000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.197103455520392684e-02,5.890238575258422565e-02
2.740000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.185597832394206075e-02,5.890238575258422565e-02
2.750000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.174174718884593266e-02,5.890238575258422565e-02
2.760000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.162833230677261631e-02,5.890238575258422565e-02
2.770000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.151572496049170197e-02,5.890238575258422565e-02
2.780000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.140391655645261709e-02,5.890238575258422565e-02
2.790000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.129289862259886090e-02,5.890238575258422565e-02
2.800000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.118266280622876765e-02,5.890238575258422565e-02
2.810000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.107320087190108479e-02,5.890238575258422565e-02
2.820000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.096450469938466510e-02,5.890238575258422565e-02
2.830000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.085656628165090593e-02,5.890238575258422565e-02
2.840000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.074937772290806115e-02,5.890238575258422565e-02
2.850000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.064293123667637467e-02,5.890238575258422565e-02
2.860000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.053721914390305006e-02,5.890238575258422565e-02
2.870000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.043223387111607114e-02,5.890238575258422565e-02
2.880000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.032796794861595743e-02,5.890238575258422565e-02
2.890000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.022441400870458025e-02,5.890238575258422565e-02
2.900000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.012156478395009232e-02,5.890238575258422565e-02
2.910000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,3.001941310548721445e-02,5.890238575258422565e-02
2.920000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.991795190135189755e-02,5.890238575258422565e-02
2.930000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.981717419484972501e-02,5.890238575258422565e-02
2.940000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.971707310295702148e-02,5.890238575258422565e-02
2.950000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.961764183475430745e-02,5.890238575258422565e-02
2.960000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.951887368989075319e-02,5.890238575258422565e-02
2.970000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.942076205707957678e-02,5.890238575258422565e-02
2.980000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.932330041262307466e-02,5.890238575258422565e-02
2.990000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.922648231896702795e-02,5.890238575258422565e-02
3.000000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.913030142328357913e-02,5.890238575258422565e-02
3.010000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.903475145608201344e-02,5.890238575258422565e-02
3.020000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.893982622984676498e-02,5.890238575258422565e-02
3.030000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.884551963770198152e-02,5.890238575258422565e-02
3.040000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.875182565210232868e-02,5.890238575258422565e-02
3.050000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.865873832354894069e-02,5.890238575258422565e-02
3.060000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.856625177933038232e-02,5.890238575258422565e-02
3.070000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.847436022228790400e-02,5.890238575258422565e-02
3.080000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.838305792960445217e-02,5.890238575258422565e-02
3.090000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.829233925161674795e-02,5.890238575258422565e-02
3.100000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.820219861065027811e-02,5.890238575258422565e-02
3.110000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.811263049987634821e-02,5.890238575258422565e-02
3.120000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.802362948219092736e-02,5.890238575258422565e-02
3.130000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.793519018911458721e-02,5.136650841865951500e-02
3.140000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.784730731971336512e-02,5.136650841865951500e-02
3.150000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.775997563953972944e-02,5.136650841865951500e-02
3.160000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.767318997959367782e-02,5.136650841865951500e-02
3.170000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.758694523530287948e-02,5.136650841865951500e-02
3.180000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.750123636552229828e-02,5.136650841865951500e-02
3.190000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.741605839155196109e-02,5.136650841865951500e-02
3.200000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.733140639617307605e-02,5.136650841865951500e-02
3.210000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.724727552270218150e-02,5.136650841865951500e-02
3.220000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.716366097406230570e-02,5.136650841865951500e-02
3.230000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.708055801187139039e-02,5.136650841865951500e-02
3.240000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.699796195554743719e-02,5.136650841865951500e-02
3.250000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.691586818142987017e-02,5.136650841865951500e-02
3.260000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.683427212191693417e-02,5.136650841865951500e-02
3.270000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.675316926461862588e-02,5.136650841865951500e-02
3.280000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.667255515152514370e-02,5.136650841865951500e-02
3.290000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.659242537819007240e-02,5.136650841865951500e-02
3.300000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.651277559292846212e-02,5.136650841865951500e-02
3.310000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.643360149602915279e-02,5.136650841865951500e-02
3.320000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.635489883898117780e-02,5.136650841865951500e-02
3.330000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.627666342371395500e-02,5.136650841865951500e-02
3.340000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.619889110185102260e-02,5.136650841865951500e-02
3.350000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.612157777397680625e-02,5.136650841865951500e-02
3.360000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.604471938891663590e-02,5.136650841865951500e-02
3.370000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.596831194302913828e-02,5.136650841865951500e-02
3.380000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.589235147951115742e-02,5.136650841865951500e-02
3.390000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.581683408771484264e-02,5.136650841865951500e-02
3.400000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.574175590247672341e-02,5.136650841865951500e-02
3.410000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.566711310345827154e-02,5.136650841865951500e-02
3.420000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.559290191449805490e-02,5.136650841865951500e-02
3.430000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.551911860297506260e-02,5.136650841865951500e-02
3.440000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.544575947918295208e-02,5.136650841865951500e-02
3.450000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.537282089571510704e-02,5.136650841865951500e-02
3.460000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.530029924686025972e-02,5.136650841865951500e-02
3.470000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.522819096800834465e-02,5.136650841865951500e-02
3.480000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.515649253506664629e-02,5.136650841865951500e-02
3.490000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.508520046388566446e-02,5.136650841865951500e-02
3.500000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.501431130969495459e-02,5.136650841865951500e-02
3.510000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.494382166654826941e-02,5.136650841865951500e-02
3.520000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.487372816677820009e-02,5.136650841865951500e-02
3.530000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.480402748045990383e-02,5.136650841865951500e-02
3.540000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.473471631488398034e-02,5.136650841865951500e-02
3.550000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.466579141403786937e-02,5.136650841865951500e-02
3.560000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.459724955809619237e-02,5.136650841865951500e-02
3.570000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.452908756291941050e-02,5.136650841865951500e-02
3.580000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.446130227956077804e-02,5.136650841865951500e-02
3.590000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.439389059378152882e-02,5.136650841865951500e-02
3.600000000000000000e+02,2.000000000000000000e+00,9.715331617875719999e-03,2.432684942557399727e-02,5.136650841865951500e-02
