replicate,terminal_k,terminal_risk,CG23,Anytime,Finite horizon,Summable CG23
1340,2,0.0002642117691857697,0,0,0,0
1341,2,0.0009352067832162058,0,0,0,0
1342,2,0.0032114768251485944,0,0,0,0
1343,2,0.003990764630402219,0,0,0,0
1344,2,0.000892884127307031,0,0,0,0
1345,2,0.0016901819786242992,0,0,0,0
1346,2,0.0053802718701781264,0,0,0,0
1347,2,0.0009112275268649243,0,0,0,0
1348,2,0.0007937536470403944,0,0,0,0
1349,2,0.0004750515043791862,0,0,0,0
1350,2,0.003648609172432892,0,0,0,0
1351,2,0.0018806354598093918,0,0,0,0
1352,2,0.002413631340420517,0,0,0,0
1353,2,0.0024289833792397442,0,0,0,0
1354,2,0.004831462825002359,0,0,0,0
1355,2,0.0009404079069864411,0,0,0,0
1356,2,0.0037639113576592893,0,0,0,0
1357,1,4.3423577552404225e-05,0,0,0,0
1358,1,0.004987384618773673,0,0,0,0
1359,2,0.0013846238139813114,0,0,0,0
1360,2,0.001638527019723528,0,0,0,0
1361,2,0.0032615800846311107,0,0,0,0
1362,2,0.0005690217794872287,0,0,0,0
1363,1,3.43643445373814e-05,0,0,0,0
1364,2,0.0021875086022948515,0,0,0,0
1365,2,0.0024046706581775357,0,0,0,0
1366,2,0.0013978372346884992,0,0,0,0
1367,2,0.004653495419156738,0,0,0,0
1368,2,0.0013838263973427359,0,0,0,0
1369,2,0.001582693633529028,0,0,0,0
1370,2,0.0012922099941994178,0,0,0,0
1371,2,0.0039010553655656572,0,0,0,0
1372,2,0.0027129917102287717,0,0,0,0
1373,1,0.003545817597668186,0,0,0,0
1374,1,0.00025134107275173143,0,0,0,0
1375,2,0.0011704409857815133,0,0,0,0
1376,2,0.0014172789328312327,0,0,0,0
1377,2,0.0024627323149211734,0,0,0,0
1378,2,0.005862563403887466,0,0,0,0
1379,2,0.0018310153657099845,0,0,0,0
1380,1,0.00010380811497897944,0,0,0,0
1381,2,0.007594800289448472,0,0,0,0
1382,2,0.00278951077718512,0,0,0,0
1383,2,0.0056158631046774625,0,0,0,0
1384,2,0.002299795529908455,0,0,0,0
1385,1,0.0005129136068966451,0,0,0,0
1386,2,0.0021570969994173885,0,0,0,0
1387,1,6.666868502981571e-06,0,0,0,0
1388,2,0.0016579918354276536,0,0,0,0
1389,2,0.004293230492777259,0,0,0,0
1390,2,0.0038924166437879085,0,0,0,0
1391,1,0.0025895151839164772,0,0,0,0
1392,2,0.0046669437195657635,0,0,0,0
1393,2,0.0006724365358787176,105,0,0,0
1394,2,0.0014119051244558694,0,0,0,0
1395,2,0.001813481524895876,0,0,0,0
1396,2,0.0022822685740322307,0,0,0,0
1397,2,0.0026162429332755397,0,0,0,0
1398,2,0.00325493644521834,0,0,0,0
1399,2,0.00035057345273651805,0,0,0,0
1400,2,0.0026575073341027202,0,0,0,0
1401,2,0.0010921156709761736,0,0,0,0
1402,2,0.0008578229807403452,0,0,0,0
1403,2,0.0033246222782507807,0,0,0,0
1404,2,0.0028763568117632357,0,0,0,0
1405,2,0.002414853880473308,0,0,0,0
1406,1,0.00362699132968647,0,0,0,0
1407,2,0.0013790136211798282,0,0,0,0
1408,2,0.006375825595260632,0,0,0,0
1409,2,0.002049174470664055,0,0,0,0
1410,1,0.0013993820096737644,0,0,0,0
1411,2,0.0008420103846629759,0,0,0,0
1412,2,0.007209183654926846,0,0,0,0
1413,2,0.00037709394621335935,0,0,0,0
1414,2,0.006534237576994625,0,0,0,0
1415,2,0.0025205250050221385,0,0,0,0
1416,2,0.0010356055958285623,0,0,0,0
1417,2,0.0022279983727628485,0,0,0,0
1418,2,0.0013966916544153431,0,0,0,0
1419,2,0.000863154828248547,0,0,0,0
1420,2,0.0010227914451795743,0,0,0,0
1421,2,0.007581062143288422,0,0,0,0
1422,2,0.003144835931016819,0,0,0,0
1423,1,0.0023043009851263173,0,0,0,0
1424,2,0.000881821776655931,0,0,0,0
1425,2,0.005466123631612342,0,0,0,0
1426,2,0.0039322556190547,0,0,0,0
1427,1,0.0017826168592881208,0,0,0,0
1428,2,0.002801193283179735,0,0,0,0
1429,2,0.0039049127652150913,0,0,0,0
1430,2,0.001490914504014447,0,0,0,0
1431,2,0.0006717088393418412,0,0,0,0
1432,2,0.005885524278396745,0,0,0,0
1433,1,0.0008457901598513134,0,0,0,0
1434,2,0.003949763481503401,0,0,0,0
1435,1,0.0006993873001860562,0,0,0,0
1436,2,0.0013520371904171156,0,0,0,0
1437,2,0.003053939677526173,0,0,0,0
1438,2,0.00020518396208445394,0,0,0,0
1439,2,0.000844745438610391,0,0,0,0
1440,2,0.003653651380093331,0,0,0,0
1441,1,0.001989351469464172,0,0,0,0
1442,2,0.0009020490701143696,0,0,0,0
1443,1,0.0014646815720848725,0,0,0,0
1444,2,0.005065533576986048,0,0,0,0
1445,2,0.0007773893272183295,0,0,0,0
1446,2,0.0032864803320443365,0,0,0,0
1447,2,0.003992127465792601,0,0,0,0
1448,2,0.00560740856749341,0,0,0,0
1449,2,0.0014033986432101862,132,0,0,0
1450,2,0.004073373092608142,144,0,0,0
1451,2,0.0013094859308278024,0,0,0,0
1452,2,0.006055644690692037,7,0,0,0
1453,2,0.00251836914361822,0,0,0,0
1454,2,0.0006729517118714363,0,0,0,0
1455,2,0.0013141833574525231,0,0,0,0
1456,2,0.0014679490209808907,0,0,0,0
1457,2,0.007270575646026741,0,0,0,0
1458,2,0.003484190867439195,0,0,0,0
1459,1,0.00012244623480949353,0,0,0,0
1460,2,0.001839720981200908,0,0,0,0
1461,2,0.004976184227584082,0,0,0,0
1462,2,0.001957351359954096,7,0,0,0
1463,2,0.0012770893695196286,0,0,0,0
1464,2,0.004502431073837537,0,0,0,0
1465,2,0.001355511456815092,0,0,0,0
1466,2,0.004113914180881763,0,0,0,0
1467,1,0.004301817574718298,0,0,0,0
1468,2,0.00327601621598132,0,0,0,0
1469,2,0.0021488390432513136,110,0,0,0
1470,1,0.0007603163422441442,0,0,0,0
1471,2,0.0015090636733920656,0,0,0,0
1472,2,0.0065679430402600745,0,0,0,0
1473,2,0.0016228119247154692,0,0,0,0
1474,2,0.003113438625079799,0,0,0,0
1475,2,0.0023026197376710793,0,0,0,0
1476,2,0.004398400867952955,0,0,0,0
1477,2,0.0035155837807208023,0,0,0,0
1478,1,0.0014343210399339974,0,0,0,0
1479,2,0.0031217017222091416,0,0,0,0
1480,2,0.003865016062705705,0,0,0,0
1481,2,0.004688455687063141,0,0,0,0
1482,2,0.004120807009408494,0,0,0,0
1483,2,0.0006121014355375369,0,0,0,0
1484,2,0.001544420326552062,0,0,0,0
1485,2,0.0006085799779420544,0,0,0,0
1486,1,0.0009508168588821585,0,0,0,0
1487,2,0.0010088763096729335,0,0,0,0
1488,2,0.0013988590193839067,0,0,0,0
1489,2,0.0013948428790133574,0,0,0,0
1490,2,0.0021383471970244615,0,0,0,0
1491,2,0.0004441152042214896,0,0,0,0
1492,2,0.002144877694720342,0,0,0,0
1493,2,0.0015146709364370766,0,0,0,0
1494,2,0.0010676358464714144,0,0,0,0
1495,2,0.0030034901312524314,0,0,0,0
1496,2,0.0009477798516007499,0,0,0,0
1497,2,0.0068689019190396,0,0,0,0
1498,2,0.0024494552504896704,0,0,0,0
1499,2,0.001992095771912645,0,0,0,0
1500,2,0.0008488723517704304,0,0,0,0
1501,1,0.00012174430362662885,0,0,0,0
1502,2,0.003099048120268539,0,0,0,0
1503,2,0.0006969325104669116,0,0,0,0
1504,2,0.004094304650760549,0,0,0,0
1505,2,0.00298161688546897,0,0,0,0
1506,2,0.001991166665255234,0,0,0,0
1507,1,0.0008080063994243747,0,0,0,0
1508,2,0.001955358482944532,0,0,0,0
1509,2,0.0036845261269549284,0,0,0,0
1510,2,0.001091775770004116,0,0,0,0
1511,2,0.000679848075074844,0,0,0,0
1512,2,0.0008900450622911949,31,0,0,0
1513,2,0.0038798429908713634,0,0,0,0
1514,2,0.004981787833078857,0,0,0,0
1515,2,0.005923504569707,0,0,0,0
1516,2,0.003055331852464566,0,0,0,0
1517,2,0.005609865977028473,0,0,0,0
1518,2,0.0024627361725851255,0,0,0,0
1519,2,0.0035952247272897225,0,0,0,0
1520,2,0.0015933360454369239,0,0,0,0
1521,2,0.003977854160356421,0,0,0,0
1522,2,0.003696153890176597,0,0,0,0
1523,2,0.0018851662192753027,0,0,0,0
1524,2,0.0023106884879616797,0,0,0,0
1525,2,0.001722854904239049,0,0,0,0
1526,2,0.0038995844301133575,0,0,0,0
1527,2,0.0030885952741719312,0,0,0,0
1528,2,0.0019546406645686394,0,0,0,0
1529,2,0.002999402341465719,0,0,0,0
1530,2,0.0023561852982100433,0,0,0,0
1531,2,0.0021924611523125447,0,0,0,0
1532,1,0.002101475202720485,0,0,0,0
1533,1,0.0009541419283623311,0,0,0,0
1534,2,0.002458686541150623,0,0,0,0
1535,2,0.0013086594098854966,307,0,0,0
1536,2,0.0016211690450639758,0,0,0,0
1537,2,0.00257742869194126,0,0,0,0
1538,2,0.0026237949401155983,0,0,0,0
1539,2,0.0015811577077895617,0,0,0,0
1540,1,0.0005197735424545514,0,0,0,0
1541,2,0.0013302213137203979,0,0,0,0
1542,2,0.0012285311080397292,0,0,0,0
1543,2,0.004000622239943079,0,0,0,0
1544,2,0.00620296135032342,0,0,0,0
1545,2,0.003479377807292959,0,0,0,0
1546,2,0.00027763873567556997,0,0,0,0
1547,2,0.003959898699311102,0,0,0,0
1548,2,0.0034353990499081484,0,0,0,0
1549,2,0.005029413737314151,103,0,0,0
1550,2,0.003869681956699549,0,0,0,0
1551,2,0.0015870216117682698,0,0,0,0
1552,2,0.0017289184354935452,0,0,0,0
1553,2,0.00317168741076476,0,0,0,0
1554,2,0.0065431420128400555,0,0,0,0
1555,2,0.0011896435766561733,0,0,0,0
1556,2,0.0016534915158183487,0,0,0,0
1557,1,0.0012383146722622395,0,0,0,0
1558,2,0.0054279115740173845,0,0,0,0
1559,1,0.003076968445356979,0,0,0,0
1560,2,0.0034347024747263108,0,0,0,0
1561,2,0.001717350679594487,0,0,0,0
1562,2,0.006982895417715958,0,0,0,0
1563,2,0.001461316539538098,0,0,0,0
1564,1,0.0033743808104728574,0,0,0,0
1565,2,0.001544001938308402,0,0,0,0
1566,1,0.0003917288997528769,0,0,0,0
1567,2,0.0013050498727558983,0,0,0,0
1568,2,0.0014766965395763667,0,0,0,0
1569,2,0.003020195187734974,0,0,0,0
1570,2,0.0006806589420029543,0,0,0,0
1571,2,0.0031029615941079443,0,0,0,0
1572,2,0.0015720641793467117,0,0,0,0
1573,2,0.002246456737944283,0,0,0,0
1574,2,0.0011704949755458078,0,0,0,0
1575,2,0.00339453623524219,0,0,0,0
1576,2,0.003968312168039377,0,0,0,0
1577,2,0.0013755510553054185,0,0,0,0
1578,2,0.0004606425586464356,0,0,0,0
1579,2,0.0005818487819340217,0,0,0,0
1580,2,0.002011429851876366,0,0,0,0
1581,2,0.00220307506533648,0,0,0,0
1582,2,0.0038965004925707713,0,0,0,0
1583,2,0.004840708384936984,0,0,0,0
1584,2,0.0025739520562348445,0,0,0,0
1585,2,0.001972546467980838,0,0,0,0
1586,2,0.002150777518223348,0,0,0,0
1587,2,0.0017277939700621817,0,0,0,0
1588,1,0.0008525451493825181,0,0,0,0
1589,2,0.0011309918637981025,0,0,0,0
1590,2,0.0001165843216152842,0,0,0,0
1591,2,0.00037503694518493366,0,0,0,0
1592,1,0.002430349716379369,0,0,0,0
1593,2,0.0038832417897274006,0,0,0,0
1594,2,0.003395609482838442,0,0,0,0
1595,2,0.005077491217989628,0,0,0,0
1596,2,0.0004590025680979335,0,0,0,0
1597,2,0.002820442712903367,0,0,0,0
1598,2,0.0038991271215907753,0,0,0,0
1599,2,0.0036597158820459532,0,0,0,0
1600,2,0.001966355220907695,0,0,0,0
1601,2,0.002904243444389965,0,0,0,0
1602,2,0.0009033958998331049,0,0,0,0
1603,1,0.002071829707660876,0,0,0,0
1604,2,0.0013816590171210968,0,0,0,0
1605,2,0.00310347753940465,0,0,0,0
1606,2,0.001692994822226167,0,0,0,0
1607,1,0.0019485883902037012,0,0,0,0
1608,1,0.0016188014503302117,0,0,0,0
1609,1,0.0001595852579901088,0,0,0,0
1610,2,0.0040819984358603815,0,0,0,0
1611,2,0.001453022894396277,0,0,0,0
1612,2,0.0006332301059414801,0,0,0,0
1613,2,0.003266439021037793,0,0,0,0
1614,2,0.002980623705261859,0,0,0,0
1615,2,0.004244177943060614,7,0,0,0
1616,2,0.003723895554674734,0,0,0,0
1617,1,0.00018128809658539652,0,0,0,0
1618,2,0.007708556010931606,0,0,0,0
1619,2,0.0025743488434034323,0,0,0,0
1620,2,0.003564908509705939,0,0,0,0
1621,2,0.002878164246248453,0,0,0,0
1622,2,0.002353663405500797,0,0,0,0
1623,2,0.00225889054970136,0,0,0,0
1624,2,0.002016214895437751,0,0,0,0
1625,2,0.0009341803043202309,0,0,0,0
1626,2,0.0007830799007713994,0,0,0,0
1627,2,0.003001837749015908,0,0,0,0
1628,2,0.001049987717888541,0,0,0,0
1629,2,0.0059285689611212715,0,0,0,0
1630,2,0.0032487232068998833,0,0,0,0
1631,2,0.0015519170454439816,0,0,0,0
1632,2,0.004109534164029039,0,0,0,0
1633,1,0.00010103922708017531,0,0,0,0
1634,2,0.0011038958075162233,0,0,0,0
1635,2,0.0037625568528961294,0,0,0,0
1636,2,0.006011698862850688,0,0,0,0
1637,2,0.0019833600570973615,0,0,0,0
1638,2,0.0037617735561204235,0,0,0,0
1639,2,0.003343150357122096,0,0,0,0
1640,2,0.0025800859137600986,0,0,0,0
1641,1,0.0011357438806657572,0,0,0,0
1642,2,0.0007905977244506874,0,0,0,0
1643,1,0.0031928137691347213,0,0,0,0
1644,2,0.0010565879709832692,0,0,0,0
1645,2,0.0011243838735285367,0,0,0,0
1646,2,0.001751090960055906,0,0,0,0
1647,2,0.00045670685867780727,0,0,0,0
1648,2,0.001817264471622748,0,0,0,0
1649,2,0.0021945788326373536,0,0,0,0
1650,2,0.003434327539970771,0,0,0,0
1651,1,0.000478628102246858,0,0,0,0
1652,2,0.0019083718653363055,0,0,0,0
1653,2,0.0007056004753654794,0,0,0,0
1654,2,0.0019315362865704763,0,0,0,0
1655,2,0.001378784358082116,0,0,0,0
1656,2,0.003196559168682632,0,0,0,0
1657,2,0.00045483271541781533,0,0,0,0
1658,2,0.0010117651305430232,0,0,0,0
1659,2,0.0006049465499695029,0,0,0,0
1660,2,0.003338589112303139,0,0,0,0
1661,2,0.003363968620893253,0,0,0,0
1662,2,0.0035521418107626883,0,0,0,0
1663,2,0.00294243312031457,0,0,0,0
1664,2,0.002189643946582834,0,0,0,0
1665,2,0.0018605273869543091,0,0,0,0
1666,2,0.00011058638984829541,0,0,0,0
1667,2,0.0018981859054990086,73,0,0,0
1668,1,0.00038933195691988033,0,0,0,0
1669,1,0.00011947422050627875,0,0,0,0
1670,2,0.0004715567594077939,0,0,0,0
1671,1,0.0004262830465681302,0,0,0,0
1672,1,0.0007579285970547767,0,0,0,0
1673,2,0.0008781208769126484,0,0,0,0
1674,2,0.004175369114033911,0,0,0,0
1675,1,0.0008236590329285317,0,0,0,0
1676,2,0.0014431854399250717,0,0,0,0
1677,2,0.0028121780191161946,0,0,0,0
1678,1,2.173591318159807e-06,0,0,0,0
1679,1,3.24255450232829e-05,0,0,0,0
1680,2,0.0006797782311046981,0,0,0,0
1681,2,0.0016511405414948621,0,0,0,0
1682,2,0.000430344430807192,0,0,0,0
1683,1,0.00033826072914237186,0,0,0,0
1684,2,0.002257353795785653,0,0,0,0
1685,2,0.0007049480415929683,0,0,0,0
1686,2,0.0004139284701881795,0,0,0,0
1687,2,0.0026494731174319538,0,0,0,0
1688,2,0.0004155116504436914,0,0,0,0
1689,2,0.0013297273087474924,0,0,0,0
1690,2,0.00032967733801393624,0,0,0,0
1691,2,0.0056316290177677334,0,0,0,0
1692,2,0.0004321577517497697,0,0,0,0
1693,2,0.002246481715648335,0,0,0,0
1694,2,0.0026289368016040268,56,0,0,0
1695,2,0.001718237273147457,0,0,0,0
1696,1,0.002960512353625781,0,0,0,0
1697,2,0.0035771557583420986,0,0,0,0
1698,2,0.002408893833681397,0,0,0,0
1699,2,0.001300127609680974,0,0,0,0
1700,2,0.0029751405496956343,0,0,0,0
1701,2,0.006500774042274757,0,0,0,0
1702,2,0.003690906739708724,0,0,0,0
1703,2,0.0014226733202763607,0,0,0,0
1704,1,0.0008170382332893561,0,0,0,0
1705,2,0.0008232601625721466,0,0,0,0
1706,2,0.0016197796132725445,0,0,0,0
1707,1,1.0525466924248045e-05,0,0,0,0
1708,2,0.005167371018105385,0,0,0,0
1709,2,0.0010974974312433618,0,0,0,0
1710,2,0.0020786701954501803,0,0,0,0
1711,2,0.0005603909216440056,0,0,0,0
1712,2,0.002956277258120807,0,0,0,0
1713,1,0.0024701556980137717,0,0,0,0
1714,1,0.001992813186107877,0,0,0,0
1715,2,0.0028096500911912784,0,0,0,0
1716,2,0.0014078204648486422,0,0,0,0
1717,2,0.004589406910557802,0,0,0,0
1718,1,0.00521512895177134,0,0,0,0
1719,2,0.0022358103219479648,0,0,0,0
1720,2,0.009869169984059829,0,0,0,0
1721,1,0.0018636950279840043,0,0,0,0
1722,2,0.008444135896994668,0,0,0,0
1723,1,0.0009212051165415449,0,0,0,0
1724,2,0.0036788212477921094,0,0,0,0
1725,2,0.0019254455017564968,0,0,0,0
1726,2,0.001821827292891641,0,0,0,0
1727,2,0.002629735957333761,0,0,0,0
1728,2,0.0004374403895384978,0,0,0,0
1729,2,0.0025765755322962117,0,0,0,0
1730,2,0.0014527373765750409,0,0,0,0
1731,2,0.0033407567047951427,0,0,0,0
1732,2,0.0021952249551003143,0,0,0,0
1733,2,0.0008436392951987787,0,0,0,0
1734,2,0.003149385393362586,0,0,0,0
1735,2,0.00475582609509031,0,0,0,0
1736,2,0.005656696122055299,0,0,0,0
1737,2,0.001547036169629221,0,0,0,0
1738,2,0.003735127895389127,0,0,0,0
1739,2,0.00225436314167176,0,0,0,0
1740,2,0.002396579819093183,0,0,0,0
1741,1,0.001277244875504146,0,0,0,0
1742,2,0.004809990272612455,0,0,0,0
1743,2,0.0025585646350718854,333,0,0,0
1744,1,0.0016677923254638334,0,0,0,0
1745,2,0.0021923914647926594,0,0,0,0
1746,2,0.0021281413006273724,0,0,0,0
1747,2,0.004091623801825351,0,0,0,0
1748,2,0.0034307615748123315,0,0,0,0
1749,2,0.0014007758273272526,0,0,0,0
1750,2,0.002177680719671994,0,0,0,0
1751,2,0.00039802565458033474,0,0,0,0
1752,2,0.001759969116079832,0,0,0,0
1753,2,0.0042669693292523275,0,0,0,0
1754,1,0.0007571108285039395,0,0,0,0
1755,2,0.0022410959908331592,0,0,0,0
1756,2,0.0019647393025324154,0,0,0,0
1757,2,0.0014824569013805367,0,0,0,0
1758,2,0.0012209641122578768,0,0,0,0
1759,2,0.0009126833580541022,0,0,0,0
1760,2,0.0008650571566328374,0,0,0,0
1761,2,0.0034023106286225034,0,0,0,0
1762,2,0.0017051129249521296,0,0,0,0
1763,2,0.001188012444467668,0,0,0,0
1764,2,0.003983225748246118,0,0,0,0
1765,2,0.0009292816232451169,0,0,0,0
1766,2,0.0011665545267681098,0,0,0,0
1767,2,0.0014261084218825935,0,0,0,0
1768,2,0.0011365706216942115,0,0,0,0
1769,2,0.0004183469092415491,0,0,0,0
1770,2,0.0011058254422190508,0,0,0,0
1771,2,0.00192586730656899,0,0,0,0
1772,1,0.0013476724168572382,0,0,0,0
1773,2,0.0013822450952924842,0,0,0,0
1774,2,0.0019858374681531272,0,0,0,0
1775,2,0.0008679446921761594,0,0,0,0
1776,2,0.0008969388039973227,0,0,0,0
1777,2,0.0015159759739225749,0,0,0,0
1778,2,0.0006713392239331773,0,0,0,0
1779,1,3.7977662639979094e-05,0,0,0,0
1780,2,0.0018522628671984876,0,0,0,0
1781,2,0.0008707820357149315,0,0,0,0
1782,2,0.0027772343282012374,0,0,0,0
1783,1,0.001195870223392917,0,0,0,0
1784,2,0.0015397526452189342,23,0,0,0
1785,2,0.004573903145793411,0,0,0,0
1786,2,0.0019723778003195276,0,0,0,0
1787,2,0.004473115175648315,0,0,0,0
1788,2,0.0070776076646327825,0,0,0,0
1789,2,0.00046969541441929506,0,0,0,0
1790,2,0.002785888556847725,0,0,0,0
1791,2,0.0003463229727919311,0,0,0,0
1792,2,0.0020270543717655154,0,0,0,0
1793,2,0.0029979190372479304,0,0,0,0
1794,2,0.003600039626533601,0,0,0,0
1795,2,0.0008020491171512376,0,0,0,0
1796,2,0.004291465823870094,0,0,0,0
1797,1,0.00192906284570711,0,0,0,0
1798,1,0.0001781213880408989,0,0,0,0
1799,2,0.002578141151323088,0,0,0,0
1800,2,0.001591301332855923,0,0,0,0
1801,2,0.003951845908821904,0,0,0,0
1802,2,0.0018055171065382918,0,0,0,0
1803,2,0.0012984099905913643,0,0,0,0
1804,2,0.00040407395741125376,0,0,0,0
1805,1,0.001476094627165836,0,0,0,0
1806,2,0.00040390063270696327,0,0,0,0
1807,2,0.0026985582663744435,0,0,0,0
1808,2,0.002201828685334164,0,0,0,0
1809,2,0.003772668551540557,0,0,0,0
1810,1,0.00092737432006047,0,0,0,0
1811,2,0.0029453229101383902,0,0,0,0
1812,2,0.0037324563087453447,0,0,0,0
1813,2,0.0030667124292874195,0,0,0,0
1814,2,0.004031335350745506,0,0,0,0
1815,1,0.0002139868967451972,0,0,0,0
1816,2,0.0009967712947296149,0,0,0,0
1817,2,0.006045520003220459,0,0,0,0
1818,2,0.004366880071687462,0,0,0,0
1819,2,0.0010025483321194604,0,0,0,0
1820,2,0.0039957642439285065,458,0,0,0
1821,2,0.001263279813770965,0,0,0,0
1822,2,0.006115812874341123,0,0,0,0
1823,2,0.0026985316932843354,0,0,0,0
1824,2,0.004917557130357656,0,0,0,0
1825,1,0.0042482946129643335,0,0,0,0
1826,2,0.003393732999218429,0,0,0,0
1827,1,0.0019591061878096107,0,0,0,0
1828,2,0.002353095488953703,0,0,0,0
1829,2,0.0022037307636812112,0,0,0,0
1830,2,0.001635766245690005,0,0,0,0
1831,2,0.0031855842759542516,7,0,0,0
1832,2,0.0011462414932076337,0,0,0,0
1833,2,0.003104722015183314,0,0,0,0
1834,2,0.0030004396170816806,0,0,0,0
1835,2,0.0020920749052385557,0,0,0,0
1836,2,0.00528777696904773,0,0,0,0
1837,2,0.001749278925732619,0,0,0,0
1838,2,0.001760331256188916,0,0,0,0
1839,2,0.005207263324331172,0,0,0,0
1840,1,4.4858691743909735e-05,0,0,0,0
1841,2,0.0018846294002708732,7,0,0,0
1842,2,0.0014612002722052568,0,0,0,0
1843,2,0.001484757044533179,7,0,0,0
1844,1,0.0012047117422942964,0,0,0,0
1845,2,0.0056085813369951155,0,0,0,0
1846,2,0.002744252004090831,0,0,0,0
1847,1,0.0012093074767390805,0,0,0,0
1848,1,0.00039648346540408034,0,0,0,0
1849,2,0.0019552169556289177,0,0,0,0
1850,2,0.004385410296246455,0,0,0,0
1851,2,0.0013118822949619133,0,0,0,0
1852,2,0.002508278956703209,0,0,0,0
1853,2,0.0051258851977361505,0,0,0,0
1854,1,0.00352692389660438,0,0,0,0
1855,2,0.0009873899984311214,7,0,0,0
1856,1,0.00047067730260107166,0,0,0,0
1857,1,0.0014739619102967546,0,0,0,0
1858,2,0.0034377869619381814,0,0,0,0
1859,2,0.0009151346442112354,0,0,0,0
1860,2,0.0044183151158465345,0,0,0,0
1861,2,0.004344145030082272,0,0,0,0
1862,2,0.0023214695928590393,0,0,0,0
1863,2,0.0010477858927332318,0,0,0,0
1864,2,0.001989456603648147,0,0,0,0
1865,2,0.0031329783025295646,0,0,0,0
1866,2,0.006636263746236228,0,0,0,0
1867,1,0.0010457046662645819,0,0,0,0
1868,2,0.006777324098827249,0,0,0,0
1869,2,0.0006829590902869955,0,0,0,0
1870,2,0.0029553249571150904,0,0,0,0
1871,2,0.0030859209308585606,0,0,0,0
1872,2,0.002433623768008896,0,0,0,0
1873,2,0.00018344786801628802,0,0,0,0
1874,2,0.0039018161012045706,0,0,0,0
1875,2,0.0008323184635941361,0,0,0,0
1876,2,0.0006876479024667698,0,0,0,0
1877,2,0.00937990966043481,0,0,0,0
1878,2,0.0007018034689651351,0,0,0,0
1879,1,0.00033213424403352867,0,0,0,0
1880,1,0.0011736790069633264,0,0,0,0
1881,2,0.008363162310532708,600,0,0,0
1882,2,0.0022671570073436917,0,0,0,0
1883,2,0.0012282259676884826,0,0,0,0
1884,2,0.0003742180786438612,0,0,0,0
1885,2,0.002629275076987115,0,0,0,0
1886,2,0.003722461125467283,0,0,0,0
1887,2,0.0003533066456717134,0,0,0,0
1888,2,0.005767081470952621,0,0,0,0
1889,2,0.0019150824482251846,0,0,0,0
1890,2,0.0014019319795676758,0,0,0,0
1891,2,0.0036183341227759873,0,0,0,0
1892,2,0.002035004719546566,0,0,0,0
1893,1,0.0006948642950229421,0,0,0,0
1894,2,0.0021316717558491115,0,0,0,0
1895,2,0.0029985589892413756,0,0,0,0
1896,2,0.0010013249928974726,0,0,0,0
1897,2,0.0010023082772710405,0,0,0,0
1898,1,0.00016103083379966787,0,0,0,0
1899,2,0.0019324803950433991,0,0,0,0
1900,1,0.0005478411888721983,0,0,0,0
1901,2,0.0026137265726464977,0,0,0,0
1902,2,0.0032774518552095397,0,0,0,0
1903,1,0.0030613816073240025,0,0,0,0
1904,2,0.0007108609918270534,0,0,0,0
1905,2,0.0022755727167296518,0,0,0,0
1906,2,0.0016870438327935345,0,0,0,0
1907,2,0.0014345035878477331,0,0,0,0
1908,2,0.0010008013649550436,0,0,0,0
1909,2,0.001165090446014293,0,0,0,0
1910,2,0.0007384417755479574,0,0,0,0
1911,1,0.0006091115355785736,0,0,0,0
1912,2,0.0027807200198134564,0,0,0,0
1913,2,0.00786258602546425,0,0,0,0
1914,2,0.0004603984720289258,0,0,0,0
1915,2,0.0012308222014843456,0,0,0,0
1916,2,0.0032708169158239416,0,0,0,0
1917,2,0.0021057402483099954,0,0,0,0
1918,2,0.0010497744842879787,0,0,0,0
1919,2,0.0010463096078763283,0,0,0,0
1920,2,0.005343209264304428,480,0,0,0
1921,2,0.0012947579767065781,0,0,0,0
1922,1,0.00017415431960021783,0,0,0,0
1923,1,0.0006812688461039915,0,0,0,0
1924,1,0.002607824789253671,0,0,0,0
1925,2,0.002926181296785902,0,0,0,0
1926,2,0.0003793992979991574,0,0,0,0
1927,2,0.000872529597994566,0,0,0,0
1928,1,0.00019890701432787855,0,0,0,0
1929,2,0.004612549541012269,0,0,0,0
1930,2,0.0014865830306274306,0,0,0,0
1931,2,0.0018177797829211442,0,0,0,0
1932,2,0.003858096762403694,0,0,0,0
1933,2,0.0010575931372645822,0,0,0,0
1934,2,0.0013474937630486663,0,0,0,0
1935,1,0.00022705239742308158,0,0,0,0
1936,2,0.0016485056921380086,0,0,0,0
1937,2,0.0016290735236014454,0,0,0,0
1938,2,0.004709703375908686,0,0,0,0
1939,2,0.0033980995573301177,0,0,0,0
1940,2,0.007994473851749659,0,0,0,0
1941,2,0.0038964594655351947,0,0,0,0
1942,2,0.00197872546355069,0,0,0,0
1943,2,0.00193384087773411,0,0,0,0
1944,2,0.0006249140252463082,0,0,0,0
1945,2,0.0007651773644706936,0,0,0,0
1946,2,0.0016858998183091078,0,0,0,0
1947,2,0.00046109801600341063,0,0,0,0
1948,2,0.0020411826527443316,0,0,0,0
1949,2,0.0034578388200149322,0,0,0,0
1950,2,0.002386124923437489,0,0,0,0
1951,2,0.000774000353473265,0,0,0,0
1952,2,0.004082909806907608,0,0,0,0
1953,2,0.0008677166088531563,0,0,0,0
1954,2,0.000674861716205076,0,0,0,0
1955,2,0.0009863994300135332,0,0,0,0
