replicate,method,n,k,risk,nominal_cost,anytime_U
61,Fixed_N,93,1,0.03549015388230405,2.2672816097438333,0.15392988417795642
61,Posthoc,587,1,0.002919670923730931,1.4444104792924175,0.025300286930544896
62,Anytime,362,2,0.00581694945772452,1.5682974033827715,0.04470779190771206
62,Per_time,466,2,0.0055381126284926455,1.614379248376377,0.03895234603569855
62,GCC_T1,190,2,0.00581694945772452,1.5682974033827715,0.08884340963149352
62,GCC_T4,162,2,0.00581694945772452,1.5682974033827715,0.10186276543651669
62,Fixed_N,93,2,0.020217686177022066,1.8789857815514934,0.174982676092472
62,Posthoc,362,2,0.00581694945772452,1.5682974033827715,0.04470779190771206
63,Anytime,362,2,0.008629197031125668,1.5110513085657271,0.04470779190771206
63,Per_time,466,2,0.005094047414358185,1.573270844270978,0.03895234603569855
63,GCC_T1,190,2,0.01228521248425936,1.4651541005137252,0.08884340963149352
63,GCC_T4,162,2,0.01228521248425936,1.4651541005137252,0.10186276543651669
63,Fixed_N,93,2,0.01228521248425936,1.4651541005137252,0.174982676092472
63,Posthoc,382,2,0.00813682898032719,1.47823071266218,0.04470779190771206
64,Anytime,362,2,0.006400187280119598,1.6341735939180888,0.04470779190771206
64,Per_time,466,2,0.006400187280119598,1.6341735939180888,0.03895234603569855
64,GCC_T1,190,2,0.006400187280119598,1.6341735939180888,0.08884340963149352
64,GCC_T4,162,2,0.006400187280119598,1.6341735939180888,0.10186276543651669
64,Fixed_N,93,2,0.006400187280119598,1.6341735939180888,0.174982676092472
64,Posthoc,553,2,0.003564980835494872,1.4288030252477544,0.033967598945458415
65,Anytime,362,2,0.008513105700610354,1.3736626979502837,0.04470779190771206
65,Per_time,466,2,0.00818745290442424,1.3602324681927997,0.03895234603569855
65,GCC_T1,190,2,0.008513105700610354,1.3736626979502837,0.08884340963149352
65,GCC_T4,162,2,0.008513105700610354,1.3736626979502837,0.10186276543651669
65,Fixed_N,93,2,0.032539772173220675,1.2155742024518197,0.174982676092472
65,Posthoc,413,2,0.00818745290442424,1.3602324681927997,0.04470779190771206
66,Anytime,362,2,0.008160421832368451,1.7446759098501678,0.04470779190771206
66,Per_time,466,2,0.007929448947545874,1.761801746321681,0.03895234603569855
66,GCC_T1,190,2,0.008160421832368451,1.7446759098501678,0.08884340963149352
66,GCC_T4,162,2,0.008160421832368451,1.7446759098501678,0.10186276543651669
66,Fixed_N,93,2,0.008203936173114107,1.7459432948763145,0.174982676092472
66,Posthoc,653,2,0.003838266469854034,1.601672278622041,0.02579464148538289
67,Anytime,362,2,0.003581247576787063,1.499428300153453,0.04470779190771206
67,Per_time,466,2,0.003287339743323936,1.488421950574046,0.03895234603569855
67,GCC_T1,190,2,0.004065912049740447,1.4763403512359228,0.08884340963149352
67,GCC_T4,162,2,0.016534542769428746,1.72868868933565,0.10186276543651669
67,Fixed_N,93,2,0.016534542769428746,1.72868868933565,0.174982676092472
67,Posthoc,449,2,0.003287339743323936,1.488421950574046,0.03895234603569855
68,Anytime,271,1,0.009781498774787177,1.5978561755442633,0.04878717610342121
68,Per_time,402,1,0.0020842083158609417,1.8289690507875815,0.035075444436606075
68,GCC_T1,146,1,0.013590025139384435,1.6387347250180426,0.09435851123028417
68,GCC_T4,132,1,0.013590025139384435,1.6387347250180426,0.11122389675566964
68,Fixed_N,93,1,0.013590025139384435,1.6387347250180426,0.15392988417795642
68,Posthoc,362,2,0.009871922473327811,1.46440439710939,0.04470779190771206
69,Anytime,362,2,0.007603923031726723,1.71539408942474,0.04470779190771206
69,Per_time,466,2,0.007603923031726723,1.71539408942474,0.03895234603569855
69,GCC_T1,190,2,0.009910379092131527,1.7783835300258808,0.08884340963149352
69,GCC_T4,162,2,0.009910379092131527,1.7783835300258808,0.10186276543651669
69,Fixed_N,93,2,0.009910379092131527,1.7783835300258808,0.174982676092472
69,Posthoc,622,2,0.005229381703686684,1.643880892124202,0.02959763815910193
70,Anytime,362,2,0.0009850650742488029,1.5145831510064214,0.04470779190771206
70,Per_time,466,2,0.0009850650742488029,1.5145831510064214,0.03895234603569855
70,GCC_T1,190,2,0.012335526711373742,1.933425580320072,0.08884340963149352
70,GCC_T4,162,2,0.012335526711373742,1.933425580320072,0.10186276543651669
70,Fixed_N,93,2,0.0261834779666086,2.3410150467076822,0.174982676092472
70,Posthoc,362,2,0.0009850650742488029,1.5145831510064214,0.04470779190771206
71,Anytime,362,2,0.0022875181370956774,1.5110170618378562,0.04470779190771206
71,Per_time,466,2,0.0022875181370956774,1.5110170618378562,0.03895234603569855
71,GCC_T1,190,2,0.0035809106806253045,1.5627412632555528,0.08884340963149352
71,GCC_T4,162,2,0.0035809106806253045,1.5627412632555528,0.10186276543651669
71,Fixed_N,93,2,0.04786161527771135,1.3077914806829762,0.174982676092472
71,Posthoc,362,2,0.0022875181370956774,1.5110170618378562,0.04470779190771206
72,Anytime,362,2,0.004375478064063334,1.793284621157518,0.04470779190771206
72,Per_time,466,2,0.004375478064063334,1.793284621157518,0.03895234603569855
72,GCC_T1,190,2,0.006835358770040021,1.8975434585205035,0.08884340963149352
72,GCC_T4,162,2,0.006835358770040021,1.8975434585205035,0.10186276543651669
72,Fixed_N,93,2,0.015121876102535004,2.039076845805762,0.174982676092472
72,Posthoc,535,2,0.0037349531659784762,1.7628183842114333,0.033967598945458415
73,Anytime,278,1,0.0026596667725211276,1.7863533536507905,0.04878717610342121
73,Per_time,402,1,0.0026596667725211276,1.7863533536507905,0.035075444436606075
73,GCC_T1,190,2,0.005314425315069642,1.7145551316330818,0.08884340963149352
73,GCC_T4,162,2,0.005314425315069642,1.7145551316330818,0.10186276543651669
73,Fixed_N,93,2,0.01176234086240624,1.9129891842103393,0.174982676092472
73,Posthoc,278,1,0.0026596667725211276,1.7863533536507905,0.04878717610342121
74,Anytime,362,2,0.0036925084664021267,1.7582995385903584,0.04470779190771206
74,Per_time,466,2,0.0036925084664021267,1.7582995385903584,0.03895234603569855
74,GCC_T1,146,1,0.008278524265247866,1.6209777672672807,0.09435851123028417
74,GCC_T4,132,1,0.008278524265247866,1.6209777672672807,0.11122389675566964
74,Fixed_N,93,1,0.008278524265247866,1.6209777672672807,0.15392988417795642
74,Posthoc,468,2,0.0005618569421424709,1.494731029932913,0.03895234603569855
75,Anytime,271,1,0.009716173712316603,1.3416174203748965,0.04878717610342121
75,Per_time,466,2,0.002491646521678235,1.5884283539368254,0.03895234603569855
75,GCC_T1,190,1,0.009716173712316603,1.3416174203748965,0.08007504176766067
75,GCC_T4,162,2,0.0095697707591163,1.373972875342319,0.10186276543651669
75,Fixed_N,93,2,0.0095697707591163,1.373972875342319,0.174982676092472
75,Posthoc,271,1,0.009716173712316603,1.3416174203748965,0.04878717610342121
76,Anytime,362,2,0.004020949774082922,1.412042359573397,0.04470779190771206
76,Per_time,466,2,0.004020949774082922,1.412042359573397,0.03895234603569855
76,GCC_T1,190,2,0.00954971167219487,1.7454414012798176,0.08884340963149352
76,GCC_T4,162,2,0.00954971167219487,1.7454414012798176,0.10186276543651669
76,Fixed_N,93,2,0.019542484866926495,1.6254976982387883,0.174982676092472
76,Posthoc,362,2,0.004020949774082922,1.412042359573397,0.04470779190771206
77,Anytime,271,1,0.005878305493217002,1.3823975029865898,0.04878717610342121
77,Per_time,466,2,0.004700940215007226,1.3587899895284805,0.03895234603569855
77,GCC_T1,146,1,0.005878305493217002,1.3823975029865898,0.09435851123028417
77,GCC_T4,132,1,0.005878305493217002,1.3823975029865898,0.11122389675566964
77,Fixed_N,93,1,0.005878305493217002,1.3823975029865898,0.15392988417795642
77,Posthoc,281,1,0.005468226427182769,1.3462831812209723,0.04878717610342121
78,Anytime,362,2,0.0022908135563452087,1.4177975176857367,0.04470779190771206
78,Per_time,466,2,0.0022908135563452087,1.4177975176857367,0.03895234603569855
78,GCC_T1,190,2,0.0022908135563452087,1.4177975176857367,0.08884340963149352
78,GCC_T4,162,2,0.0022908135563452087,1.4177975176857367,0.10186276543651669
78,Fixed_N,93,2,0.002303211311251771,1.490382310283332,0.174982676092472
78,Posthoc,362,2,0.0022908135563452087,1.4177975176857367,0.04470779190771206
79,Anytime,362,2,0.004010486119865518,1.7313930316399357,0.04470779190771206
79,Per_time,466,2,0.004010486119865518,1.7313930316399357,0.03895234603569855
79,GCC_T1,190,2,0.004010486119865518,1.7313930316399357,0.08884340963149352
79,GCC_T4,162,2,0.008145975588191058,1.8813059593658372,0.10186276543651669
79,Fixed_N,93,2,0.011445305834713372,1.9883057523216616,0.174982676092472
79,Posthoc,362,2,0.004010486119865518,1.7313930316399357,0.04470779190771206
80,Anytime,362,2,0.008846590529012049,1.3208443390239417,0.04470779190771206
80,Per_time,466,2,0.00862129803868241,1.3233045567216015,0.03895234603569855
80,GCC_T1,190,2,0.0377790017049862,1.4885710479657228,0.08884340963149352
80,GCC_T4,162,2,0.043184414762397594,1.517325285418604,0.10186276543651669
80,Fixed_N,93,2,0.04526257488525341,1.4537045612217299,0.174982676092472
80,Posthoc,362,2,0.008846590529012049,1.3208443390239417,0.04470779190771206
81,Anytime,271,1,0.007063857906605734,1.3329514341421607,0.04878717610342121
81,Per_time,447,1,0.00013002650617633792,1.54644534755492,0.035075444436606075
81,GCC_T1,146,1,0.007063857906605734,1.3329514341421607,0.09435851123028417
81,GCC_T4,132,1,0.007063857906605734,1.3329514341421607,0.11122389675566964
81,Fixed_N,93,1,0.007063857906605734,1.3329514341421607,0.15392988417795642
81,Posthoc,271,1,0.007063857906605734,1.3329514341421607,0.04878717610342121
82,Anytime,362,2,0.007067099304346081,1.5864488411475046,0.04470779190771206
82,Per_time,466,2,0.007067099304346081,1.5864488411475046,0.03895234603569855
82,GCC_T1,190,2,0.008494044570185915,1.5420010735743033,0.08884340963149352
82,GCC_T4,162,2,0.008494044570185915,1.5420010735743033,0.10186276543651669
82,Fixed_N,93,2,0.0189347403870555,1.381778165730496,0.174982676092472
82,Posthoc,529,2,0.0034689513314177514,1.4664563229308107,0.033967598945458415
83,Anytime,271,1,0.0011375259669291703,1.6684010178272075,0.04878717610342121
83,Per_time,466,2,0.0009905129558454334,1.472646696640722,0.03895234603569855
83,GCC_T1,146,1,0.0011375259669291703,1.6684010178272075,0.09435851123028417
83,GCC_T4,132,1,0.0011375259669291703,1.6684010178272075,0.11122389675566964
83,Fixed_N,93,2,0.04579477839005969,1.332555272858904,0.174982676092472
83,Posthoc,435,2,0.0009905129558454334,1.472646696640722,0.03895234603569855
84,Anytime,362,2,0.011820943752802208,1.3920403956644407,0.04470779190771206
84,Per_time,466,2,0.011820943752802208,1.3920403956644407,0.03895234603569855
84,GCC_T1,190,2,0.012257353347274803,1.407024050039947,0.08884340963149352
84,GCC_T4,162,2,0.018184613644113817,1.3312521108519138,0.10186276543651669
84,Fixed_N,93,2,0.03029846319418796,1.3882359818631809,0.174982676092472
84,Posthoc,515,2,0.011104907194258275,1.360087443994068,0.033967598945458415
85,Anytime,362,2,0.0014668543026950618,1.6913906957264078,0.04470779190771206
85,Per_time,466,2,0.0014668543026950618,1.6913906957264078,0.03895234603569855
85,GCC_T1,146,1,0.001838907776591438,1.4725511229564598,0.09435851123028417
85,GCC_T4,132,1,0.001838907776591438,1.4725511229564598,0.11122389675566964
85,Fixed_N,93,1,0.001838907776591438,1.4725511229564598,0.15392988417795642
85,Posthoc,775,2,0.00037990846647790956,1.5755642448822516,0.022502838459799477
86,Anytime,271,1,0.00020416989691768078,1.6243781302025935,0.04878717610342121
86,Per_time,402,1,0.00020416989691768078,1.6243781302025935,0.035075444436606075
86,GCC_T1,190,1,0.0011910709129644155,1.5247607438680109,0.08007504176766067
86,GCC_T4,162,2,0.016677850460734996,1.3815265462441901,0.10186276543651669
86,Fixed_N,93,2,0.016677850460734996,1.3815265462441901,0.174982676092472
86,Posthoc,271,1,0.00020416989691768078,1.6243781302025935,0.04878717610342121
87,Anytime,362,2,0.007393083030477831,1.721719648572933,0.04470779190771206
87,Per_time,466,2,0.007393083030477831,1.721719648572933,0.03895234603569855
87,GCC_T1,190,2,0.012137694085337025,1.8780930212246345,0.08884340963149352
87,GCC_T4,162,2,0.012137694085337025,1.8780930212246345,0.10186276543651669
87,Fixed_N,93,2,0.012137694085337025,1.8780930212246345,0.174982676092472
87,Posthoc,619,2,0.005664532766178433,1.654971776011566,0.02959763815910193
88,Anytime,362,2,0.0037544377609586895,1.6112391529936088,0.04470779190771206
88,Per_time,466,2,0.0027154443078573087,1.5075240667218603,0.03895234603569855
88,GCC_T1,190,2,0.015350302276926063,1.7886888123430387,0.08884340963149352
88,GCC_T4,162,2,0.015350302276926063,1.7886888123430387,0.10186276543651669
88,Fixed_N,93,2,0.02927955083286243,1.5089813637801488,0.174982676092472
88,Posthoc,420,2,0.0027154443078573087,1.5075240667218603,0.03895234603569855
89,Anytime,362,2,0.0010311614429385813,1.5479390625428127,0.04470779190771206
89,Per_time,415,1,0.0007034899765786161,1.6818436880847254,0.035075444436606075
89,GCC_T1,190,2,0.0018860349564270012,1.6704109368672477,0.08884340963149352
89,GCC_T4,162,2,0.0018860349564270012,1.6704109368672477,0.10186276543651669
89,Fixed_N,93,2,0.003020308502573103,1.6225158326122033,0.174982676092472
89,Posthoc,362,2,0.0010311614429385813,1.5479390625428127,0.04470779190771206
90,Anytime,362,2,0.017108741256855586,1.9697344565822754,0.04470779190771206
90,Per_time,466,2,0.0069611099340780675,1.6708763555708825,0.03895234603569855
90,GCC_T1,190,2,0.017108741256855586,1.9697344565822754,0.08884340963149352
90,GCC_T4,162,2,0.017108741256855586,1.9697344565822754,0.10186276543651669
90,Fixed_N,93,2,0.017108741256855586,1.9697344565822754,0.174982676092472
90,Posthoc,486,2,0.006953843796192381,1.6706261645259382,0.033967598945458415
91,Anytime,362,2,0.006776330936797834,1.6758479697109598,0.04470779190771206
91,Per_time,466,2,0.006776330936797834,1.6758479697109598,0.03895234603569855
91,GCC_T1,190,2,0.00724419834078423,1.5092716543874747,0.08884340963149352
91,GCC_T4,162,2,0.00724419834078423,1.5092716543874747,0.10186276543651669
91,Fixed_N,93,2,0.00724419834078423,1.5092716543874747,0.174982676092472
91,Posthoc,502,1,0.00047615323628222853,1.60544578639315,0.02979375471749997
92,Anytime,362,2,0.00729503853626882,1.4295848425254896,0.04470779190771206
92,Per_time,466,2,0.0023228476055381477,1.5906400333237058,0.03895234603569855
92,GCC_T1,190,2,0.008031866345181896,1.588820107503986,0.08884340963149352
92,GCC_T4,162,2,0.01237658948835433,1.7896609995436856,0.10186276543651669
92,Fixed_N,93,2,0.01431401304059283,1.8611595145842417,0.174982676092472
92,Posthoc,362,2,0.00729503853626882,1.4295848425254896,0.04470779190771206
93,Anytime,362,2,0.0018328074934045812,1.564649657691546,0.04470779190771206
93,Per_time,466,2,0.0018171157771723458,1.5635960699391314,0.03895234603569855
93,GCC_T1,190,2,0.008214975112231581,1.4222342181401364,0.08884340963149352
93,GCC_T4,162,2,0.008214975112231581,1.4222342181401364,0.10186276543651669
93,Fixed_N,93,2,0.011941981977970067,1.3878283547648447,0.174982676092472
93,Posthoc,444,2,0.0018171157771723458,1.5635960699391314,0.03895234603569855
94,Anytime,273,1,0.00933371046910146,1.3900163421584364,0.04878717610342121
94,Per_time,444,1,0.0018798115489158866,1.4680072024038535,0.035075444436606075
94,GCC_T1,190,2,0.01075356097253585,1.5044791689972408,0.08884340963149352
94,GCC_T4,132,1,0.03154307226672412,1.2503038687903256,0.11122389675566964
94,Fixed_N,93,1,0.03154307226672412,1.2503038687903256,0.15392988417795642
94,Posthoc,273,1,0.00933371046910146,1.3900163421584364,0.04878717610342121
95,Anytime,362,2,0.008156108485410202,1.6642787413351434,0.04470779190771206
95,Per_time,466,2,0.0013804691136778719,1.4746979880023874,0.03895234603569855
95,GCC_T1,190,2,0.008156108485410202,1.6642787413351434,0.08884340963149352
95,GCC_T4,162,2,0.008156108485410202,1.6642787413351434,0.10186276543651669
95,Fixed_N,93,2,0.008156108485410202,1.6642787413351434,0.174982676092472
95,Posthoc,371,2,0.0013804691136778719,1.4746979880023874,0.04470779190771206
96,Anytime,271,1,0.001012114781268714,1.4962547498214058,0.04878717610342121
96,Per_time,402,1,0.001012114781268714,1.4962547498214058,0.035075444436606075
96,GCC_T1,190,2,0.011581683820319372,1.9481333073219316,0.08884340963149352
96,GCC_T4,162,2,0.011581683820319372,1.9481333073219316,0.10186276543651669
96,Fixed_N,93,2,0.012045519332918243,1.4348377886361958,0.174982676092472
96,Posthoc,271,1,0.001012114781268714,1.4962547498214058,0.04878717610342121
97,Anytime,362,2,0.003639504920001973,1.7616764570063588,0.04470779190771206
97,Per_time,466,2,0.003639504920001973,1.7616764570063588,0.03895234603569855
97,GCC_T1,190,2,0.012591071136651366,1.4693816491286538,0.08884340963149352
97,GCC_T4,162,2,0.012591071136651366,1.4693816491286538,0.10186276543651669
97,Fixed_N,93,2,0.027629707816663518,1.4651773114247546,0.174982676092472
97,Posthoc,362,2,0.003639504920001973,1.7616764570063588,0.04470779190771206
98,Anytime,362,2,0.007579184833588634,1.4932607613208244,0.04470779190771206
98,Per_time,466,2,0.007579184833588634,1.4932607613208244,0.03895234603569855
98,GCC_T1,190,2,0.00942025891390095,1.5174164002286035,0.08884340963149352
98,GCC_T4,162,2,0.00942025891390095,1.5174164002286035,0.10186276543651669
98,Fixed_N,93,2,0.00942025891390095,1.5174164002286035,0.174982676092472
98,Posthoc,362,2,0.007579184833588634,1.4932607613208244,0.04470779190771206
99,Anytime,271,1,0.006331576428310407,1.5860371813731469,0.04878717610342121
99,Per_time,402,1,0.006331576428310407,1.5860371813731469,0.035075444436606075
99,GCC_T1,146,1,0.006331576428310407,1.5860371813731469,0.09435851123028417
99,GCC_T4,132,1,0.006331576428310407,1.5860371813731469,0.11122389675566964
99,Fixed_N,93,1,0.006331576428310407,1.5860371813731469,0.15392988417795642
99,Posthoc,711,2,0.004992324878217744,1.5381396650010242,0.02579464148538289
100,Anytime,362,2,0.0018575050596205164,1.4261733357621986,0.04470779190771206
100,Per_time,466,2,0.0018575050596205164,1.4261733357621986,0.03895234603569855
100,GCC_T1,190,2,0.006031117473638949,1.625455995345684,0.08884340963149352
100,GCC_T4,162,2,0.006031117473638949,1.625455995345684,0.10186276543651669
100,Fixed_N,93,2,0.04236034345358672,2.627495211963718,0.174982676092472
100,Posthoc,362,2,0.0018575050596205164,1.4261733357621986,0.04470779190771206
101,Anytime,362,2,0.0015161645890873225,1.6105748890179865,0.04470779190771206
101,Per_time,466,2,0.0015161645890873225,1.6105748890179865,0.03895234603569855
101,GCC_T1,190,2,0.023071512733442972,1.9241989336742844,0.08884340963149352
101,GCC_T4,162,2,0.023071512733442972,1.9241989336742844,0.10186276543651669
101,Fixed_N,93,2,0.023071512733442972,1.9241989336742844,0.174982676092472
101,Posthoc,362,2,0.0015161645890873225,1.6105748890179865,0.04470779190771206
102,Anytime,362,2,0.00608568962586096,1.6269618467198799,0.04470779190771206
102,Per_time,466,2,0.00608568962586096,1.6269618467198799,0.03895234603569855
102,GCC_T1,190,2,0.02050875380208809,1.9621837242231157,0.08884340963149352
102,GCC_T4,162,2,0.02050875380208809,1.9621837242231157,0.10186276543651669
102,Fixed_N,93,2,0.022988659252254996,2.0469856467367844,0.174982676092472
102,Posthoc,362,2,0.00608568962586096,1.6269618467198799,0.04470779190771206
103,Anytime,362,2,0.002619190244845913,1.6300890512802853,0.04470779190771206
103,Per_time,466,2,0.002619190244845913,1.6300890512802853,0.03895234603569855
103,GCC_T1,146,1,0.002536686505050879,1.6144207321224815,0.09435851123028417
103,GCC_T4,132,1,0.002536686505050879,1.6144207321224815,0.11122389675566964
103,Fixed_N,93,2,0.03216361355606224,1.9574342763527683,0.174982676092472
103,Posthoc,583,2,0.0023320384375311322,1.6183563806365622,0.02959763815910193
104,Anytime,362,2,0.01120802691888516,1.3358454158082873,0.04470779190771206
104,Per_time,466,2,0.006708753587579037,1.3899742065259444,0.03895234603569855
104,GCC_T1,190,2,0.01978154900618194,1.2702381766356852,0.08884340963149352
104,GCC_T4,162,2,0.023934551717859236,1.2469301699740505,0.10186276543651669
104,Fixed_N,93,2,0.023948712158873755,1.2468569071919031,0.174982676092472
104,Posthoc,362,2,0.01120802691888516,1.3358454158082873,0.04470779190771206
105,Anytime,362,2,0.0018212678501244581,1.4867223529112186,0.04470779190771206
105,Per_time,466,2,0.0018212678501244581,1.4867223529112186,0.03895234603569855
105,GCC_T1,190,2,0.02434311433885516,1.9505276558839753,0.08884340963149352
105,GCC_T4,162,2,0.02434311433885516,1.9505276558839753,0.10186276543651669
105,Fixed_N,93,2,0.03721603581464752,2.2115714297406353,0.174982676092472
105,Posthoc,362,2,0.0018212678501244581,1.4867223529112186,0.04470779190771206
106,Anytime,362,2,0.003395951772992723,1.7190911349901856,0.04470779190771206
106,Per_time,466,2,0.003395951772992723,1.7190911349901856,0.03895234603569855
106,GCC_T1,190,2,0.00550809210266608,1.6413039936994458,0.08884340963149352
106,GCC_T4,162,2,0.01188269896100508,1.8076632349263886,0.10186276543651669
106,Fixed_N,93,2,0.017650168377887895,1.9460419121228036,0.174982676092472
106,Posthoc,671,2,0.0016645568933389959,1.559438158493123,0.02579464148538289
107,Anytime,271,1,0.0002941186400072221,1.5407008912326352,0.04878717610342121
107,Per_time,402,1,0.0002941186400072221,1.5407008912326352,0.035075444436606075
107,GCC_T1,146,1,0.0002941186400072221,1.5407008912326352,0.09435851123028417
107,GCC_T4,132,1,0.0002941186400072221,1.5407008912326352,0.11122389675566964
107,Fixed_N,93,1,0.0002941186400072221,1.5407008912326352,0.15392988417795642
107,Posthoc,271,1,0.0002941186400072221,1.5407008912326352,0.04878717610342121
108,Anytime,362,2,0.0036310996936679777,1.5391853299616,0.04470779190771206
108,Per_time,466,2,0.002632740710077607,1.5717164623121758,0.03895234603569855
108,GCC_T1,190,2,0.005708688099707582,1.677103310987568,0.08884340963149352
108,GCC_T4,162,2,0.005708688099707582,1.677103310987568,0.10186276543651669
108,Fixed_N,93,2,0.005708688099707582,1.677103310987568,0.174982676092472
108,Posthoc,362,2,0.0036310996936679777,1.5391853299616,0.04470779190771206
109,Anytime,271,1,0.009969275342358487,1.721327724525677,0.04878717610342121
109,Per_time,402,1,0.009969275342358487,1.721327724525677,0.035075444436606075
109,GCC_T1,190,2,0.025882463211474842,1.889529053904429,0.08884340963149352
109,GCC_T4,162,2,0.025882463211474842,1.889529053904429,0.10186276543651669
109,Fixed_N,93,2,0.032220035297025204,1.6646423440999625,0.174982676092472
109,Posthoc,565,1,0.0010251370604781817,1.5308333150682047,0.025300286930544896
110,Anytime,271,1,0.002552487613145049,1.4149926913907112,0.04878717610342121
110,Per_time,466,2,0.0005752874322580608,1.6175024135407263,0.03895234603569855
110,GCC_T1,146,1,0.002552487613145049,1.4149926913907112,0.09435851123028417
110,GCC_T4,132,1,0.002552487613145049,1.4149926913907112,0.11122389675566964
110,Fixed_N,93,2,0.044808886899504435,1.261489669182316,0.174982676092472
110,Posthoc,271,1,0.002552487613145049,1.4149926913907112,0.04878717610342121
111,Anytime,362,2,0.00771850880039311,1.4481957915237589,0.04470779190771206
111,Per_time,461,1,0.005325531498543458,1.7700493614268742,0.02979375471749997
111,GCC_T1,190,2,0.02048292719965328,1.7486204175426512,0.08884340963149352
111,GCC_T4,162,2,0.02048292719965328,1.7486204175426512,0.10186276543651669
111,Fixed_N,93,2,0.02048292719965328,1.7486204175426512,0.174982676092472
111,Posthoc,362,2,0.00771850880039311,1.4481957915237589,0.04470779190771206
112,Anytime,362,2,0.0015788968937105285,1.7137301736433705,0.04470779190771206
112,Per_time,466,2,0.0015788968937105285,1.7137301736433705,0.03895234603569855
112,GCC_T1,190,2,0.014471642984695868,1.3911018300890288,0.08884340963149352
112,GCC_T4,162,2,0.014471642984695868,1.3911018300890288,0.10186276543651669
112,Fixed_N,93,2,0.015818299991037846,1.401650698675973,0.174982676092472
112,Posthoc,362,2,0.0015788968937105285,1.7137301736433705,0.04470779190771206
113,Anytime,271,1,0.0006063166727440741,1.5796421169108343,0.04878717610342121
113,Per_time,402,1,0.0006063166727440741,1.5796421169108343,0.035075444436606075
113,GCC_T1,190,1,0.0006063166727440741,1.5796421169108343,0.08007504176766067
113,GCC_T4,162,1,0.0006063166727440741,1.5796421169108343,0.08007504176766067
113,Fixed_N,93,2,0.018723157512642648,1.8927478843326013,0.174982676092472
113,Posthoc,271,1,0.0006063166727440741,1.5796421169108343,0.04878717610342121
114,Anytime,362,2,0.006649077982935382,1.6777234847504487,0.04470779190771206
114,Per_time,466,2,0.006649077982935382,1.6777234847504487,0.03895234603569855
114,GCC_T1,190,2,0.011640672931236265,1.8024257414930998,0.08884340963149352
114,GCC_T4,162,2,0.011640672931236265,1.8024257414930998,0.10186276543651669
114,Fixed_N,93,2,0.027629832053964107,2.1852559814207155,0.174982676092472
114,Posthoc,362,2,0.006649077982935382,1.6777234847504487,0.04470779190771206
115,Anytime,362,2,0.0065434953159820295,1.825793701529017,0.04470779190771206
115,Per_time,466,2,0.0034212414527791403,1.6890893743553763,0.03895234603569855
115,GCC_T1,190,2,0.01661035634195305,1.568504963499771,0.08884340963149352
115,GCC_T4,162,2,0.01661035634195305,1.568504963499771,0.10186276543651669
115,Fixed_N,93,2,0.02240737348334385,1.4706249052322515,0.174982676092472
115,Posthoc,453,2,0.0034212414527791403,1.6890893743553763,0.03895234603569855
116,Anytime,362,2,0.006085075862568469,1.7644196326850292,0.04470779190771206
116,Per_time,466,2,0.00483331485438993,1.7212259230034046,0.03895234603569855
116,GCC_T1,190,2,0.012073822688188214,1.6477849912331297,0.08884340963149352
116,GCC_T4,162,2,0.012073822688188214,1.6477849912331297,0.10186276543651669
116,Fixed_N,93,2,0.02712513936012284,1.3850498779291518,0.174982676092472
116,Posthoc,378,2,0.00483331485438993,1.7212259230034046,0.04470779190771206
117,Anytime,362,2,0.0064764546511628775,1.4280298998740557,0.04470779190771206
117,Per_time,466,2,0.001049900935339582,1.6094141985739476,0.03895234603569855
117,GCC_T1,190,2,0.0064764546511628775,1.4280298998740557,0.08884340963149352
117,GCC_T4,162,2,0.0064764546511628775,1.4280298998740557,0.10186276543651669
117,Fixed_N,93,2,0.03477254781949582,1.2198077420071363,0.174982676092472
117,Posthoc,362,2,0.0064764546511628775,1.4280298998740557,0.04470779190771206
118,Anytime,362,2,0.012036884340087038,1.473558095238274,0.04470779190771206
118,Per_time,466,2,0.007370864818406039,1.7329835127955053,0.03895234603569855
118,GCC_T1,190,2,0.012036884340087038,1.473558095238274,0.08884340963149352
118,GCC_T4,162,2,0.012036884340087038,1.473558095238274,0.10186276543651669
118,Fixed_N,93,1,0.015315497789001284,1.3886746874143105,0.15392988417795642
118,Posthoc,362,2,0.012036884340087038,1.473558095238274,0.04470779190771206
119,Anytime,362,2,0.002234779467450355,1.7830387912353678,0.04470779190771206
119,Per_time,466,2,0.002234779467450355,1.7830387912353678,0.03895234603569855
119,GCC_T1,190,2,0.002234779467450355,1.7830387912353678,0.08884340963149352
119,GCC_T4,162,2,0.002234779467450355,1.7830387912353678,0.10186276543651669
119,Fixed_N,93,1,0.007306641540261729,2.028150196722566,0.15392988417795642
119,Posthoc,550,2,0.0013840088446535328,1.7244823703362606,0.033967598945458415
120,Anytime,362,2,0.0030792840038416872,1.693341789080216,0.04470779190771206
120,Per_time,466,2,0.0010199205845134972,1.5431019604838618,0.03895234603569855
120,GCC_T1,190,2,0.0030792840038416872,1.693341789080216,0.08884340963149352
120,GCC_T4,162,2,0.0030792840038416872,1.693341789080216,0.10186276543651669
120,Fixed_N,93,2,0.0030792840038416872,1.693341789080216,0.174982676092472
120,Posthoc,588,2,0.00085258933871838,1.5161281368029045,0.02959763815910193
121,Anytime,362,2,0.003822344171034836,1.5357584075760526,0.04470779190771206
