n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box,finite_hull,finite_box
4500.0,24.0,0.005722602821582878,0.015267029493654398,0.017711734419249954,4.0,0.00041583969524316977,0.005554061551506502,0.013111777280415364,0.005514231174637205
4501.0,24.0,0.005722602821582878,0.015267029493654398,0.01770796273289659,4.0,0.00041583969524316977,0.005554061551506502,0.013108875721860688,0.005513009016881253
4502.0,24.0,0.005722602821582878,0.015267029493654398,0.01770419302658913,4.0,0.00041583969524316977,0.005554061551506502,0.013105975447204172,0.005511787400754842
4503.0,24.0,0.005722602821582878,0.015267029493654398,0.017700425298628895,4.0,0.00041583969524316977,0.005554061551506502,0.013103076455593866,0.005510566325898
4504.0,24.0,0.005722602821582878,0.015267029493654398,0.017696658767300023,4.0,0.00041583969524316977,0.005554061551506502,0.013100178746178548,0.005509345791951072
4505.0,24.0,0.005722602821582878,0.015267029493654398,0.017692893795959404,4.0,0.00041583969524316977,0.005554061551506502,0.01309728231810777,0.005508125798554719
4506.0,24.0,0.005722602821582878,0.015267029493654398,0.017689130799262653,4.0,0.00041583969524316977,0.005554061551506502,0.013094387170531834,0.005506906345349923
4507.0,24.0,0.005722602821582878,0.015267029493654398,0.017685369552519325,4.0,0.00041583969524316977,0.005554061551506502,0.013091493302601783,0.005505687431977987
4508.0,24.0,0.005722602821582878,0.015267029493654398,0.017681609307131016,4.0,0.00041583969524316977,0.005554061551506502,0.013088600713469411,0.005504469058080523
4509.0,24.0,0.005722602821582878,0.015267029493654398,0.017677851032692534,4.0,0.00041583969524316977,0.005554061551506502,0.013085709402287251,0.005503251223299465
4510.0,24.0,0.005722602821582878,0.015267029493654398,0.017674094727515407,4.0,0.00041583969524316977,0.005554061551506502,0.01308281936820862,0.005502033927277069
4511.0,24.0,0.005722602821582878,0.015267029493654398,0.017670339530980923,4.0,0.00041583969524316977,0.005554061551506502,0.013079930610387555,0.005500817169655896
4512.0,24.0,0.005722602821582878,0.015267029493654398,0.01766658596981856,4.0,0.00041583969524316977,0.005554061551506502,0.013077043127978846,0.005499600950078832
4513.0,24.0,0.005722602821582878,0.015267029493654398,0.017662834374236967,4.0,0.00041583969524316977,0.005554061551506502,0.013074156920138023,0.005498385268189076
4514.0,24.0,0.005722602821582878,0.015267029493654398,0.017659084438463007,4.0,0.00041583969524316977,0.005554061551506502,0.013071271986021368,0.005497170123630146
4515.0,24.0,0.005722602821582878,0.015267029493654398,0.017655335581617575,4.0,0.00041583969524316977,0.005554061551506502,0.013068388324785915,0.0054959555160458634
4516.0,24.0,0.005722602821582878,0.015267029493654398,0.017651588686681485,4.0,0.00041583969524316977,0.005554061551506502,0.013065505935589439,0.00549474144508038
4517.0,24.0,0.005722602821582878,0.015267029493654398,0.017647843751977237,4.0,0.00041583969524316977,0.005554061551506502,0.013062624817590435,0.005493527910378149
4518.0,24.0,0.005722602821582878,0.015267029493654398,0.01764409983914327,4.0,0.00041583969524316977,0.005554061551506502,0.013059744969948162,0.0054923149115839506
4519.0,24.0,0.005722602821582878,0.015267029493654398,0.01764035763592561,4.0,0.00041583969524316977,0.005554061551506502,0.013056866391822623,0.005491102448342861
4520.0,24.0,0.005722602821582878,0.015267029493654398,0.017636617389281576,4.0,0.00041583969524316977,0.005554061551506502,0.013053989082374548,0.005489890520300287
4521.0,24.0,0.005722602821582878,0.015267029493654398,0.01763287871352607,4.0,0.00041583969524316977,0.005554061551506502,0.013051113040765413,0.005488679127101941
4522.0,24.0,0.005722602821582878,0.015267029493654398,0.01762914119312234,4.0,0.00041583969524316977,0.005554061551506502,0.013048238266157438,0.005487468268393844
4523.0,24.0,0.005722602821582878,0.015267029493654398,0.017625405625643294,4.0,0.00041583969524316977,0.005554061551506502,0.013045364757713574,0.005486257943822338
4524.0,24.0,0.005722602821582878,0.015267029493654398,0.017621672009421437,4.0,0.00041583969524316977,0.005554061551506502,0.013042492514597518,0.005485048153034069
4525.0,24.0,0.005722602821582878,0.015267029493654398,0.017617939329500953,4.0,0.00041583969524316977,0.005554061551506502,0.01303962153597368,0.005483838895676
4526.0,24.0,0.005722602821582878,0.015267029493654398,0.017614208432314305,4.0,0.00041583969524316977,0.005554061551506502,0.013036751821007225,0.0054826301713954044
4527.0,24.0,0.005722602821582878,0.015267029493654398,0.01761047948274914,4.0,0.00041583969524316977,0.005554061551506502,0.013033883368864053,0.005481421979839862
4528.0,24.0,0.005722602821582878,0.015267029493654398,0.017606752016367074,4.0,0.00041583969524316977,0.005554061551506502,0.013031016178710803,0.00548021432065727
4529.0,24.0,0.005722602821582878,0.015267029493654398,0.01760302578062271,4.0,0.00041583969524316977,0.005554061551506502,0.013028150249714826,0.005479007193495832
4530.0,24.0,0.005722602821582878,0.015267029493654398,0.01759930148887339,4.0,0.00041583969524316977,0.005554061551506502,0.013025285581044228,0.00547780059800406
4531.0,24.0,0.005722602821582878,0.015267029493654398,0.017595579139461644,4.0,0.00041583969524316977,0.005554061551506502,0.013022422171867823,0.00547659453383078
4532.0,24.0,0.005722602821582878,0.015267029493654398,0.017591857641971936,4.0,0.00041583969524316977,0.005554061551506502,0.013019560021355174,0.005475389000625125
4533.0,24.0,0.005722602821582878,0.015267029493654398,0.01758813799921987,4.0,0.00041583969524316977,0.005554061551506502,0.013016699128676581,0.0054741839980365315
4534.0,24.0,0.005722602821582878,0.015267029493654398,0.01758442029519208,4.0,0.00041583969524316977,0.005554061551506502,0.013013839493003047,0.005472979525714755
4535.0,24.0,0.005722602821582878,0.015267029493654398,0.017580703987841395,4.0,0.00041583969524316977,0.005554061551506502,0.013010981113506315,0.005471775583309852
4536.0,24.0,0.005722602821582878,0.015267029493654398,0.017576988985290334,4.0,0.00041583969524316977,0.005554061551506502,0.013008123989358881,0.005470572170472188
4537.0,24.0,0.005722602821582878,0.015267029493654398,0.017573275917859277,4.0,0.00041583969524316977,0.005554061551506502,0.01300526811973391,0.005469369286852439
4538.0,24.0,0.005722602821582878,0.015267029493654398,0.017569564783901186,4.0,0.00041583969524316977,0.005554061551506502,0.013002413503805352,0.005468166932101583
4539.0,24.0,0.005722602821582878,0.015267029493654398,0.017565854418661323,4.0,0.00041583969524316977,0.005554061551506502,0.01299956014074785,0.005466965105870911
4540.0,24.0,0.005722602821582878,0.015267029493654398,0.01756214597906232,4.0,0.00041583969524316977,0.005554061551506502,0.01299670802973678,0.0054657638078120145
4541.0,24.0,0.005722602821582878,0.015267029493654398,0.017558439469344714,4.0,0.00041583969524316977,0.005554061551506502,0.012993857169948242,0.0054645630375767945
4542.0,24.0,0.005722602821582878,0.015267029493654398,0.01755473427098442,4.0,0.00041583969524316977,0.005554061551506502,0.01299100756055905,0.005463362794817455
