n,k_hull,risk_hull,U_hull,U_per_time,k_box,risk_box,U_box
4.088000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.897276383823346887e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.089000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.896832238576010715e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.090000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.896388348746550281e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.091000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.895944651345035994e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.092000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.895501117649040293e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.093000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.895057838847512277e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.094000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.894614814701458400e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.095000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.894171909122636249e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.096000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.893729240073314599e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.097000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.893286825158152498e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.098000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.892844608831730294e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.099000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.892402548262437506e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.100000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.891960741307441990e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.101000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.891519187729355858e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.102000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.891077759265512651e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.103000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.890636559003504996e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.104000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.890195611600605299e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.105000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.889754868945309890e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.106000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.889314274112645006e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.107000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.888873931622728902e-02,4.000000000000000000e+00,4.158396952431697713e-04,6.155395096291261560e-03
4.108000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.888433841239756800e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.109000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.887993882513252022e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.110000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.887554143677628443e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.111000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.887114656434634233e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.112000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.886675380095735946e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.113000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.886236243659237047e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.114000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.885797358302445867e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.115000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.885358723791113675e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.116000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.884920227473433144e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.117000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.884481942752574968e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.118000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.884043908366313594e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.119000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.883606091038019306e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.120000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.883168405706326515e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.121000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.882730970199755771e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.122000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.882293784285648738e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.123000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.881856743096857812e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.124000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.881419905228065917e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.125000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.880983316444275258e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.126000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.880546950869168774e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.127000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.880110709399685984e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.128000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.879674716509131122e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.129000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.879238971966410224e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.130000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.878803378674840860e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.131000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.878367980443898869e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.132000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.877932830056698588e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.133000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.877497909025465164e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.134000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.877063104223924625e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.135000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.876628546763442137e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.136000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.876194236414428437e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.137000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.875760083836275349e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.138000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.875326118077056889e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.139000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.874892398928623347e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.140000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.874458915279599361e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.141000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.635460962409571173e-02,1.874025539999653669e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.142000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.873592410831124294e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.143000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.873159527545997793e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.144000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.872726808544851809e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.145000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.872294268138950668e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.146000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.871861973119068670e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.147000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.871429919737822509e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.148000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.870997966880659849e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.149000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.870566258913469379e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.150000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.870134795609719805e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.151000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.869703503096286148e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.152000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.869272380972572881e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.153000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.868841503018252651e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.154000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.868410869007669853e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.155000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.867980335351207208e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.156000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.867550041541769443e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.157000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.867119991183946448e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.158000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.866690118115538893e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.159000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.866260407249807282e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.160000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.865830939344875761e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.161000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.865401714176633322e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.162000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.864972596223221299e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.163000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.864543709574633182e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.164000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.864115065173862704e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.165000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.863686604554141632e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.166000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.863258297968642743e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.167000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.862830233143417460e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.168000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.862402409855793903e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.169000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.861974700633619792e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.170000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.861547214195274566e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.171000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.861119968808896616e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.172000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.860692913687407926e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.173000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.860266004450575675e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.174000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.859839335781397415e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.175000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.859412907458661210e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.176000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.858986600041631979e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.177000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.858560506908819854e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.178000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.858134653640028736e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.179000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.857708997111828450e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.180000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.857283478337833429e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.181000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.856858198946717900e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.182000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.856433158718784684e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.183000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.856008246226134931e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.184000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.855583539539657975e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.185000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.855159071537117524e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.186000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.854734806742434558e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.187000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.854310671590786788e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.188000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.853886774645093979e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.189000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.853463115687082122e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.190000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.853039591282993129e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.191000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.852616264228827345e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.192000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.852193174686243490e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.193000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.851770294810088993e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.194000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.851347536485329140e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.195000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.850925015197323401e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.196000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.850502730729227871e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.197000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.850080587622489683e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.198000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.849658633431375612e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.199000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.849236915587195232e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.200000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.848815413859023968e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.201000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.848394025610282723e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.202000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.847972873236779570e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.203000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.847551956523102792e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.204000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.847131187966734658e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.205000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.846710599913805109e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.206000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.846290247050826408e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.207000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.845870116744134301e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.208000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.845450091864838174e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.209000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.845030301706849021e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.210000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.844610746056202580e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.211000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.844191345347111557e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.212000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.843772116751565479e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.213000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.843353122196543167e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.214000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.842934356628541867e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.215000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.842515688455971176e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.216000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.842097253858365410e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.217000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.841679052623136983e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.218000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.841261013101714791e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.219000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.840843137326432163e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.220000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.840425494449745777e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.221000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.840008084259936103e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.222000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.839590768895990949e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.223000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.839173683247091393e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.224000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.838756829823103012e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.225000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.838340144872916207e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.226000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.837923615324071891e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.227000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.837507317539401053e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.228000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.837091251308536552e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.229000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.836675287000034615e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.230000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.836259543731283764e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.231000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.835844031557372705e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
4.232000000000000000e+03,2.300000000000000000e+01,6.175962910905941072e-03,1.581599124746860610e-02,1.835428694604802902e-02,4.000000000000000000e+00,4.158396952431697713e-04,5.554061551506501819e-03
