n,k,risk,U_anytime,U_per_time,L1,L2
5.800000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.108891331200762581e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.810000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.102582939335537582e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.820000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.096295631736919518e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.830000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.090029299344934838e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.840000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.083783833864051971e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.850000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.077551527733856707e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.860000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.071335934326602429e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.870000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.065140967811867873e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.880000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.058966522249492920e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.890000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.052812492436621422e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.900000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.046678773901143250e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.910000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.040565262895447901e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.920000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.034471856389857530e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.930000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.028398452066570684e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.940000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.022344948313288232e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.950000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.016311244217205673e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.960000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.010297239558888865e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.970000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,4.004302834806152539e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.980000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.998324879861143988e-02,1.658906822103888845e-01,1.470373061124380099e-01
5.990000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.992358536167808780e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.000000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.986411571710006541e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.010000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.980483889074763748e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.020000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.974575391512691347e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.030000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.968685982932060319e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.040000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.962815567893251956e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.050000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.956964051603228255e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.060000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.951131339910100154e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.070000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.945317339297359921e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.080000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.939521956878774128e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.090000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.933745100392792987e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.100000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.927986678197312870e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.110000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.922246599264685857e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.120000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.916515782112030969e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.130000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.910801985348711513e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.140000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.905106329903224732e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.150000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.899428726642648058e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.160000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.893769087027705578e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.170000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.888127323107221089e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.180000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.882503347513716063e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.190000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.876897073458143023e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.200000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.871308414725273955e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.210000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.865737285668764678e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.220000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.860183601206512022e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.230000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.854647276815973550e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.240000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.849128228529410251e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.250000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.843621961923319313e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.260000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.838127667992118769e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.270000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.832650463828416593e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.280000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.827190267177316835e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.290000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.821746996320094653e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.300000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.816320570070198814e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.310000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.810910907768663702e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.320000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.805517929279798178e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.330000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.800141554987073594e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.340000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.794781705788511511e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.350000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.789438303092898530e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.360000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.784111268815393281e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.370000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.778800525373426228e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.380000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.773505860793744532e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.390000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.768218460743660847e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.400000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.959763815910192858e-02,3.762947179314913432e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.410000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.579464148538289023e-02,3.757691940476104442e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.420000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.579464148538289023e-02,3.752452668681612730e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.430000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.579464148538289023e-02,3.747229288867915536e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.440000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.579464148538289023e-02,3.742021726449611813e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.450000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.579464148538289023e-02,3.736829907315492028e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.460000000000000000e+02,2.000000000000000000e+00,2.920118036769999131e-03,2.579464148538289023e-02,3.731653757824900108e-02,1.658906822103888845e-01,1.470373061124380099e-01
6.470000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.284851382214684645e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.480000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.280349338375567608e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.490000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.275860515776547049e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.500000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.271384854719410623e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.510000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.266922295869927745e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.520000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.262472780254919297e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.530000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.258036249259609746e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.540000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.253612644624909872e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.550000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.249201908444603742e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.560000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.244803983162727889e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.570000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.240418811570874164e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.580000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.236046336805616791e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.590000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.231686502345633427e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.600000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.227339252009609610e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.610000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.223000082393909921e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.620000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.218670989963372253e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.630000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.214354356124984186e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.640000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.210050125752264560e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.650000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.205758244048065309e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.660000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.201478656542098428e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.670000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.197211309088519166e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.680000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.192956147863431487e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.690000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.188713119362508036e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.700000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.184482170398459516e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.710000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.180263248099026580e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.720000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.176056299904241736e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.730000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.171861273564228340e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.740000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.167678117137141119e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.750000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.163506778986454465e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.760000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.159347207779045902e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.770000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.155199352482731395e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.780000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.151063162364318992e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.790000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.146938586986995634e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.800000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.142825576208526511e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.810000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.138724080178915271e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.820000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.134634049338197448e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.830000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.130555434414528104e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.840000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.126488186421828852e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.850000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.122428324380084955e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.860000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.118377485648201816e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.870000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.114337904326219472e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.880000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.110309532316643880e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.890000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.106292321799440648e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.900000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.102286225230030739e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.910000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.098291195337195963e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.920000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.094307185121253703e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.930000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.090334147851994326e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.940000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.086372037066695967e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.950000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.082420806568341928e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.960000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.078480410423561561e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.970000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.074550802960794929e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.980000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.070631938768497368e-02,1.808378948172542633e-01,9.267287414942194934e-02
6.990000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.066723772693051922e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.000000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.062826259837197682e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.010000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.058939355557967893e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.020000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.055063015464968765e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.030000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.051197195418671113e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.040000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.047341851528482734e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.050000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.043496940151029298e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.060000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.039662417888392906e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.070000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.035838241586421779e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.080000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.032024368332953204e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.090000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.028217675134741230e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.100000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.024418681278877308e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.110000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.020629894476871413e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.120000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.016851272569245554e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.130000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.013082773631728037e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.140000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.009324355973378232e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.150000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.005575978135168261e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.160000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,3.001837598888179581e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.170000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.998109177232172531e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.180000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.994390672393797484e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.190000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.990682043825195965e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.200000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.986983251202246850e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.210000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.983294254423135908e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.220000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.979615013606903146e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.230000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.975945489091676166e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.240000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.972285641433194264e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.250000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.968635431403617367e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.260000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.964994819989565447e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.270000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.961363768391004139e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.280000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.957742238019627282e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.290000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.954130190497352218e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.300000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.950527587655000020e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.310000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.946934391530815420e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.320000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.943350564369033584e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.330000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.939774065167670772e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.340000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.936203773029793726e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.350000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.932642765351705164e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.360000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.929091005018814864e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.370000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.925548455116766880e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.380000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.922015078930164170e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.390000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.918490839941247778e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.400000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.914975701828469851e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.410000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.911469628465235965e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.420000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.907972583918539897e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.430000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.904484532447685133e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.440000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.901005438502987990e-02,1.808378948172542633e-01,9.267287414942194934e-02
7.450000000000000000e+02,1.000000000000000000e+00,1.723709149514526871e-04,2.149179522374457599e-02,2.897535266724520289e-02,1.808378948172542633e-01,9.267287414942194934e-02
